"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"67","Capg",2.43148138110109e-40,-0.750272025660434,0.496,0.891,4.06300538781991e-36
"68","Serpina3f",1.08500702202225e-39,-0.930834128050578,0.063,0.437,1.81304673379919e-35
"69","Klk8",1.56475941461479e-39,-0.741754445786376,0.106,0.513,2.61471298182131e-35
"70","Tcrg-C1",4.62508529645329e-39,-1.30361543257291,0.054,0.417,7.72851753037344e-35
"71","Smyd3",5.79609107051492e-39,-0.917964535492674,0.653,0.946,9.68526817883043e-35
"72","Itgam",1.56823754865486e-38,1.08625344644956,0.261,0.008,2.62052494380227e-34
"73","Arsb",4.4738255253632e-38,1.01519716641276,0.691,0.439,7.4757624528819e-34
"74","Adgre5",1.06334100055337e-37,1.30102085242683,0.719,0.455,1.77684281192469e-33
"75","Adgrg5",1.79889351049635e-37,-0.643611421865013,0.046,0.399,3.0059510560394e-33
"76","Igflr1",2.45830049655356e-37,-0.569233428122101,0.301,0.715,4.107820129741e-33
"77","Mapkapk3",1.67790845557426e-36,-0.902916454795672,0.241,0.625,2.80378502926458e-32
"78","AU020206",2.49185491889179e-36,-0.538831007788586,0.628,0.946,4.16388956946818e-32
"79","Dok6",3.35914021620179e-36,-0.769684966017238,0.037,0.373,5.61312330127318e-32
"80","Large1",6.37290223021256e-36,-1.2989703122955,0.238,0.619,1.06491196266852e-31
"81","Nt5e",1.82022241810126e-35,-0.840033311762066,0.266,0.683,3.0415916606472e-31
"82","Ikzf2",1.90420111916362e-35,-1.08897957150404,0.206,0.602,3.18192007012242e-31
"83","Mdfic",3.88495398948553e-35,-0.862691766957842,0.289,0.68,6.49175811643031e-31
"84","Tcrg-V1",4.43366071273593e-34,-0.635533276470761,0.026,0.333,7.40864705098174e-30
"85","Runx1",6.07438823736334e-34,1.21168919139957,0.676,0.399,1.01503027446341e-29
"86","Ccr2",6.75069787647182e-34,1.01849548021706,0.499,0.2,1.12804161515844e-29
"87","Tyrobp",8.88790132121254e-34,0.795635700906765,0.974,0.891,1.48516831077462e-29
"88","Rgs16",1.22551186973526e-33,1.34089429073965,0.384,0.089,2.04783033432762e-29
"89","Ahnak",2.04046770663109e-33,0.876167067297874,0.917,0.904,3.40962153778056e-29
"90","Rnf19b",2.0523700108642e-33,-0.741418934199445,0.132,0.5,3.42951028815407e-29
"91","Mgll",2.87386663844672e-33,-0.666363755814523,0.381,0.777,4.80223115284447e-29
"92","Pde2a",5.80137624046218e-33,0.993627800001369,0.401,0.096,9.6940996978123e-29
"93","Tnfsf10",8.49374740175451e-33,-0.651305144771195,0.338,0.738,1.41930519083318e-28
"94","Gm2682",5.74162325761893e-32,1.15954003129635,0.834,0.718,9.59425246348123e-28
"95","Car2",1.72516104820095e-31,-0.73724334259872,0.711,0.929,2.8827441115438e-27
"96","Cntn1",3.51239033227666e-31,-0.627942088318339,0,0.224,5.86920424523429e-27
"97","Sulf2",4.12826122029291e-31,-0.766934145172533,0.401,0.761,6.89832449910945e-27
"98","Lpxn",1.03164942478958e-30,-0.638442705437737,0.413,0.777,1.72388618882339e-26
"99","Itgb7",2.6602931174647e-30,-0.523177318921516,0.582,0.904,4.44534979928352e-26
"100","Lag3",4.31871663218257e-30,-0.715087491407951,0.12,0.472,7.21657549237707e-26
"101","Itga1",7.7161908071234e-30,-0.642849543880159,0.232,0.612,1.28937548387032e-25
"102","Litaf",8.56118001582419e-30,-0.635248015848004,0.57,0.886,1.43057318064422e-25
"103","Klrg1",9.14727636097554e-30,1.02549869006067,0.241,0.021,1.52850987991901e-25
"104","Tmem64",1.54088803544882e-29,-0.778129238498488,0.201,0.566,2.57482390723498e-25
"105","Rabgap1l",2.30915081812385e-29,-0.713899765167219,0.736,0.954,3.85859101708496e-25
"106","Rab20",2.6649047038558e-29,-0.667553777456916,0.097,0.417,4.45305576014305e-25
"107","Cd247",2.82007298386471e-29,0.885191498741764,0.53,0.205,4.71234195603794e-25
"108","Ahcyl2",2.92241849149332e-29,-0.678343200001194,0.244,0.619,4.88336129928534e-25
"109","Chad",3.45454604611477e-29,-0.568390499039897,0.032,0.312,5.77254644305779e-25
"110","Il10ra",4.04838821547326e-29,0.89586527214099,0.587,0.302,6.76485670805582e-25
"111","Cma1",8.61108742141563e-29,1.18270026509292,0.192,0.003,1.43891270811855e-24
"112","Lgals3",9.03225345977386e-29,-0.442447734706614,0.699,0.955,1.50928955312821e-24
"113","Ccl4",9.52160330294271e-29,2.0743887707416,0.264,0.025,1.59105991192173e-24
"114","Klri2",1.20738152966305e-28,1.11476157910715,0.413,0.112,2.01753453606695e-24
"115","Ak2",1.27729956656588e-28,-0.650051472712652,0.344,0.7,2.13436757573159e-24
"116","Rap1b",1.29330890610666e-28,0.755703587226157,0.883,0.891,2.16111918210424e-24
"117","2010300C02Rik",1.45853123323386e-28,-0.542105787529481,0.049,0.338,2.43720569073378e-24
"118","Gpr183",1.5961982947428e-28,-0.769538326149728,0.281,0.65,2.66724735051522e-24
"119","Klra8",1.82366428064088e-28,0.985187411641938,0.198,0.005,3.04734301295091e-24
"120","Klra9",4.04417789507231e-28,0.662855681749482,0.229,0.015,6.75782126266583e-24
"121","Cd47",4.54848877657577e-28,0.580266011784225,0.885,0.906,7.60052474565811e-24
"122","Clnk",5.99240428176973e-28,-0.658906180285565,0.742,0.954,1.00133075548372e-23
"123","Flna",7.16643536714071e-28,0.79453156173646,0.628,0.512,1.19751134984921e-23
"124","Ccr5",1.49038842504483e-27,0.835057971467072,0.456,0.163,2.49043905824991e-23
"125","Spint2",3.36290816488525e-27,-0.543336542728706,0.378,0.739,5.61941954352325e-23
"126","Socs1",5.35591210014276e-27,-0.761082684517378,0.57,0.866,8.94972911933855e-23
"127","Ctsd",6.14125152399412e-27,0.529819553028261,0.897,0.944,1.02620312965942e-22
"128","Syngr2",7.83256523306034e-27,-0.649317571224033,0.582,0.851,1.30882165044438e-22
"129","Itga4",9.38907427845303e-27,1.02855617476494,0.628,0.523,1.5689143119295e-22
"130","Tnfaip8",1.16109704449794e-26,-0.647130410290417,0.289,0.649,1.94019316135606e-22
"131","Pacsin1",2.19759360151185e-26,-0.367800876308144,0.393,0.728,3.6721789081263e-22
"132","Abi3",2.44052967480917e-26,-0.643746616233315,0.264,0.62,4.07812508660612e-22
"133","Napsa",3.3033124531692e-26,-0.550718149362963,0.287,0.645,5.51983510924573e-22
"134","Trf",3.94962972395592e-26,-0.469661190065581,0.327,0.685,6.59983126873034e-22
"135","Osbpl1a",4.62525653320895e-26,0.593353654062789,0.261,0.036,7.72880366699216e-22
"136","Smurf2",5.22160131971044e-26,-0.735641683758594,0.444,0.762,8.72529580523615e-22
"137","Atp1b1",8.29703724912014e-26,0.773158551501106,0.61,0.469,1.38643492432797e-21
"138","Ccl3",9.03986279469721e-26,1.10599017387536,0.218,0.015,1.5105610729939e-21
"139","Gstm1",9.06221354400972e-26,0.785193140423976,0.395,0.127,1.51429588320403e-21
"140","Zfp36l1",1.0201168066068e-25,-0.662827621304366,0.722,0.936,1.70461518383996e-21
"141","Peli2",1.52921638273371e-25,-0.463295243713404,0.011,0.236,2.55532057554803e-21
"142","Emid1",2.50604051106339e-25,-0.646641637218209,0.398,0.731,4.18759369398693e-21
"143","Dok2",2.56575229114839e-25,0.840284247721544,0.544,0.378,4.28737207850896e-21
"144","Plxdc2",2.85919574303497e-25,-0.512597569098081,0.026,0.269,4.77771608661143e-21
"145","Klrb1b",3.0203958541922e-25,-0.592065138179748,0.705,0.922,5.04708147235517e-21
"146","Cd55",4.62966656310169e-25,0.449215897820176,0.223,0.018,7.73617282694292e-21
"147","Limd2",1.9035593350046e-24,-0.486230371787466,0.728,0.95,3.18084764879269e-20
"148","Rap1gap2",2.69608477653783e-24,0.841416429816048,0.241,0.031,4.50515766159471e-20
"149","Ramp1",3.92798515968551e-24,-0.7387318268125,0.221,0.553,6.56366320183448e-20
