"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1536","Nr4a3",2.21443085643801e-06,-0.264558874109508,0.026,0.115,0.0370031396110792
"1537","Large1",2.22074692029938e-06,-0.33041138963479,0.026,0.117,0.0371086810382027
"1538","Oat",2.28067437035957e-06,0.286143775609274,0.302,0.198,0.0381100687287084
"1539","Tmem160",2.28452864198736e-06,-0.294611396390056,0.276,0.439,0.0381744736076088
"1540","Dpp4",2.36103319461402e-06,0.396828917467136,0.289,0.195,0.0394528646820002
"1541","Sema4b",2.38740569917567e-06,0.309478485705946,0.254,0.164,0.0398935492332255
"1542","Skp1a",2.38823730670982e-06,-0.291702150459149,0.504,0.666,0.0399074453951211
"1543","Itgb3",2.39502507189909e-06,0.383684217167688,0.259,0.142,0.0400208689514339
"1544","Ift80",2.4853181012106e-06,-0.337943273967912,0.056,0.159,0.0415296654712291
"1545","Ggt5",2.49480209919556e-06,-0.264101079986315,0.026,0.117,0.0416881430775578
"1546","Tpi1",2.50384340768362e-06,-0.722171859846262,0.241,0.381,0.0418392233423932
"1547","Fkbp15",2.53185756435573e-06,0.279528067649935,0.353,0.277,0.0423073399003842
"1548","Setd7",2.6201610814633e-06,-0.307816755631952,0.121,0.256,0.0437828916712518
"1549","Rassf4",2.62884287973925e-06,0.339316508316929,0.164,0.066,0.0439279645204429
"1550","Cuta",2.64271716472161e-06,-0.283872094186321,0.371,0.537,0.0441598038224981
"1551","Bloc1s2",2.65280622083812e-06,0.327761360681946,0.422,0.329,0.044328391950205
"1552","Klhl6",2.66547948049182e-06,-0.497635874163104,0.453,0.606,0.0445401621190183
"1553","Tiprl",2.80691554608376e-06,-0.33977997493292,0.216,0.368,0.0469035587750597
"1554","Galnt11",2.81790302647497e-06,0.297861687066745,0.181,0.151,0.0470871595723968
"1555","Glrx5",2.84108693393248e-06,-0.254360103659458,0.216,0.368,0.0474745626660118
"1556","Wfdc18",2.88025544107318e-06,-0.505533067509641,0.073,0.19,0.0481290684203328
"1557","Calm3",2.92146711614434e-06,-0.357637211760431,0.405,0.569,0.0488177155107719
"1558","Ecm1",2.96325528216532e-06,-0.405264589423897,0.03,0.123,0.0495159957649825
"1559","Rnaset2a",2.97686574628369e-06,-0.258362707614635,0.272,0.43,0.0497434266204005
