"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"847","Arl5a",6.30814390813135e-19,-0.34102634087499,0.271,0.307,1.05409084704875e-14
"848","5031439G07Rik",8.45847923999906e-19,-0.252901959949104,0.111,0.177,1.41341188100384e-14
"849","Plekho2",9.78475237529562e-19,-0.270038908347245,0.197,0.234,1.6350321219119e-14
"850","Zfp281",1.03861428473011e-18,-0.25603906269702,0.193,0.26,1.73552446978401e-14
"851","Cx3cr1",1.09166943478964e-18,-0.303413839352886,0.078,0.101,1.82417962553349e-14
"852","Fgfr2",1.39854558207512e-18,-0.301256360758317,0.415,0.462,2.33696966764752e-14
"853","Atp6v1a",1.62904439813813e-18,-0.284876521175685,0.275,0.314,2.72213318928882e-14
"854","Rere",1.9048772266149e-18,-0.301592246127473,0.392,0.445,3.18304984567349e-14
"855","Chd2",3.53851046613539e-18,-0.311019998752352,0.562,0.591,5.91285098891224e-14
"856","Irf7",3.63336926184256e-18,-0.302228711922386,0.291,0.301,6.07136003653892e-14
"857","Atf1",3.6501744272762e-18,-0.266085070471944,0.363,0.398,6.09944146797853e-14
"858","Ikbke",3.72936184341716e-18,-0.26465458831315,0.272,0.333,6.23176364035007e-14
"859","Dapl1",5.76589861543048e-18,-0.344324128594829,0.124,0.176,9.63481658638432e-14
"860","Synj1",6.98074688411071e-18,-0.261280662507547,0.243,0.297,1.1664828043349e-13
"861","Cask",7.20957177516218e-18,-0.251129124468741,0.073,0.134,1.2047194436296e-13
"862","Atg3",7.79673746648357e-18,-0.274163659798778,0.415,0.429,1.3028348306494e-13
"863","Ptpra",8.7364805520193e-18,-0.253666138599727,0.354,0.429,1.45986590024243e-13
"864","Gapdh",9.71606879925176e-18,-0.3224527974498,0.798,0.791,1.62355509635497e-13
"865","Tank",1.21404005494789e-17,-0.269503368547201,0.259,0.333,2.02866093181793e-13
"866","Pnpla7",1.71040827246774e-17,-0.278808168060458,0.22,0.294,2.85809222329359e-13
"867","Susd6",2.38619187972939e-17,-0.296573976468487,0.463,0.509,3.98732663102781e-13
"868","Plcl2",2.45228202611721e-17,-0.280412806258331,0.515,0.525,4.09776326564185e-13
"869","Rreb1",2.92369019497867e-17,-0.25772630401938,0.289,0.321,4.88548631580936e-13
"870","Lncpint",3.22458238843568e-17,-0.292931462669929,0.605,0.588,5.38827717107603e-13
"871","Trim25",3.38208590545486e-17,-0.26668730256805,0.189,0.249,5.65146554801507e-13
"872","Antxr2",3.91210677528397e-17,-0.275540842136456,0.191,0.217,6.53713042149952e-13
"873","Rel",5.70718040166219e-17,-0.264734986312818,0.296,0.331,9.53669845117751e-13
"874","Pde4d",5.94508874305889e-17,-0.267024497996947,0.429,0.435,9.93424328965141e-13
"875","Kdm7a",6.70406567311478e-17,-0.268206882830867,0.354,0.4,1.12024937397748e-12
"876","Lrch1",6.78514197450155e-17,-0.264441631534317,0.507,0.534,1.13379722393921e-12
"877","Arid5b",7.67969009702966e-17,-0.308266622327829,0.522,0.549,1.28327621521366e-12
"878","Isg15",8.3570164143324e-17,-0.684501261260004,0.181,0.23,1.39645744283494e-12
"879","Lcp2",9.14025027780071e-17,-0.256944519651863,0.605,0.628,1.5273358214205e-12
"880","Trgv2",1.04794834960715e-16,-0.294962504303345,0.127,0.131,1.75112169219355e-12
"881","Akt3",1.17724076672494e-16,-0.309515144189977,0.242,0.312,1.96716932119738e-12
"882","Rcan1",1.79486996513025e-16,-0.347587978085335,0.062,0.105,2.99922771173265e-12
"883","Lars2",2.10687932056374e-16,-0.320204188717381,0.94,0.931,3.52059534466201e-12
"884","Nr4a2",2.11321197887528e-16,-0.36120459552477,0.113,0.154,3.53117721670058e-12
"885","Ash1l",2.63501376834388e-16,-0.270641604343604,0.469,0.507,4.40310800690262e-12
"886","Rora",2.75585442850949e-16,-0.349584036494212,0.115,0.18,4.60503275003936e-12
"887","Il4ra",2.79147619599323e-16,-0.26279501134457,0.451,0.47,4.66455672350468e-12
"888","Slc49a4",2.92961791788072e-16,-0.262887786595397,0.166,0.234,4.89539154077869e-12
"889","Npepps",3.10142478883152e-16,-0.277475634901559,0.297,0.348,5.18248082213746e-12
"890","Tcf20",4.26904276553496e-16,-0.307380706147673,0.447,0.484,7.13357046120891e-12
"891","Resf1",7.36021049571891e-16,-0.254340973574893,0.522,0.483,1.22989117383463e-11
"892","Tet3",2.27353997442887e-15,-0.259815876632653,0.412,0.457,3.79908529727064e-11
"893","Osbpl8",8.88537174819199e-15,-0.286119851631726,0.401,0.446,1.48474561912288e-10
"894","Hist1h1c",9.04448701068729e-15,-0.253686157272088,0.195,0.249,1.51133377948585e-10
"895","Ankrd37",1.00286259515535e-14,-0.270055177815195,0.074,0.101,1.6757833965046e-10
"896","S100a4",1.8331955731596e-14,-0.271810210786734,0.123,0.118,3.06326980274969e-10
"897","Tmem164",3.04619170615188e-14,-0.277553283618309,0.277,0.33,5.09018634097979e-10
"898","Dusp16",8.4371616338187e-14,-0.260033812431953,0.102,0.159,1.4098497090111e-09
"899","Hist1h2ae",1.1070674178846e-13,-0.267522856088173,0.061,0.103,1.84990965528517e-09
"900","Klrb1a",1.60271416115774e-13,-0.290252566105556,0.087,0.116,2.67813536329459e-09
"901","Lcn2",1.60925360441465e-13,-0.405506347724357,0.244,0.201,2.68906277297688e-09
"902","Hmgn2",1.80498301456692e-13,-0.256575224508314,0.443,0.492,3.01612661734133e-09
"903","Dock2",2.5621658366689e-13,-0.271155054945043,0.949,0.916,4.28137911307373e-09
"904","Icos",5.06783934767097e-13,-0.264056222426962,0.206,0.219,8.46835954995819e-09
"905","Snx29",5.34338617712453e-13,-0.262533408568151,0.207,0.256,8.92879830197508e-09
"906","Bcl2l1",5.47000543643411e-13,-0.276833345236132,0.167,0.18,9.1403790842814e-09
"907","Arid1b",1.10225407776164e-12,-0.266258885287891,0.537,0.561,1.8418665639397e-08
"908","Gtdc1",4.90549605916111e-12,-0.271994923113379,0.211,0.257,8.19708391485822e-08
"909","Il1rap",1.69020536729554e-11,-0.250332515991645,0.117,0.133,2.82433316875085e-07
"910","Smox",2.02212412624766e-11,-0.265565875207324,0.154,0.148,3.37896941495983e-07
"911","Trav3-3",2.7671439575277e-11,0.261531489230739,0.106,0.06,4.62389755302878e-07
"912","Ero1l",8.18231304691056e-11,-0.331995721697354,0.188,0.218,1.36726451013875e-06
"913","Arrdc4",1.29398725530121e-10,-0.269054516820874,0.149,0.194,2.16225270360832e-06
"914","Trbv1",3.05859376513982e-10,0.299755895841579,0.222,0.159,5.11091018154864e-06
"915","Morrbid",6.44864644873747e-10,-0.274076799270144,0.108,0.135,1.07756882158403e-05
"916","Hilpda",1.00018421328071e-09,-0.29949895216483,0.122,0.137,1.67130782039207e-05
"917","AY036118",1.07777348378544e-09,-0.266281571621156,0.935,0.918,1.80095949140547e-05
"918","Trbv24",3.78476859609294e-08,-0.470561695141342,0.079,0.111,0.00063243483240713
