"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"67","Prdx6",1.59617265223531e-12,0.433363345452267,0.855,0.74,2.66720450188521e-08
"68","S100a6",1.92606571496471e-12,0.319982864482256,0.142,0.028,3.21845580970604e-08
"69","Atp5md",2.19185853234228e-12,-0.392881748704511,0.568,0.72,3.66259560754395e-08
"70","Ripor2",3.97827954144423e-12,-0.400839953189502,0.904,0.973,6.64770511375331e-08
"71","Fah",4.43526805339529e-12,-0.327535203986307,0.101,0.264,7.41133291722353e-08
"72","Slc38a2",7.20271270349035e-12,-0.48600996561144,0.359,0.531,1.20357329275324e-07
"73","Rbm3",1.08772657687922e-11,0.351946401178547,0.922,0.882,1.81759110996518e-07
"74","Ccr9",1.14857364867879e-11,-0.580335852192669,0.233,0.419,1.91926656694225e-07
"75","Tpt1",1.33952469092631e-11,0.339290253869847,0.992,0.985,2.23834575853787e-07
"76","Atp5d",1.7154854070319e-11,0.347894217111693,0.884,0.816,2.86657611515031e-07
"77","Klk8",2.40987742050748e-11,0.373794485844521,0.791,0.684,4.02690516966801e-07
"78","Mndal",2.74517397131571e-11,-0.407077226133262,0.289,0.464,4.58718570606855e-07
"79","Zfp36l2",2.89833298196396e-11,0.347577666605369,0.943,0.95,4.84311441286177e-07
"80","Psmb8",4.22494978617359e-11,0.293920503802472,0.966,0.923,7.05989109269607e-07
"81","Atp5g2",4.35651087321738e-11,0.277309102458428,0.951,0.913,7.27972966914623e-07
"82","Rnaset2a",6.02395195825656e-11,-0.425707807102008,0.45,0.603,1.00660237222467e-06
"83","Tspan32",6.1889553248634e-11,-0.471584939012757,0.251,0.434,1.03417443478467e-06
"84","Lars2",7.13662923728547e-11,-0.452576601903052,0.956,0.962,1.1925307455504e-06
"85","Acp5",9.01121512602957e-11,0.306154954504466,0.858,0.817,1.50577404755954e-06
"86","Anp32a",1.03253844491637e-10,-0.359203230474936,0.669,0.791,1.72537174145525e-06
"87","Trat1",1.27087882981602e-10,-0.39081783854997,0.132,0.273,2.12363852462256e-06
"88","Hopx",1.48905207474463e-10,0.458810101464806,0.457,0.281,2.48820601689827e-06
"89","Cd69",1.51282045881097e-10,-0.49938059974296,0.579,0.73,2.52792298667314e-06
"90","Vps37b",1.65588156607147e-10,0.398301008022838,0.837,0.704,2.76697809690542e-06
"91","Ccdc117",2.16662235154199e-10,-0.379054297437191,0.217,0.376,3.62042594942667e-06
"92","Hspe1",2.16764403969393e-10,-0.348142016737583,0.798,0.861,3.62213319032856e-06
"93","H2afy",4.16422111839859e-10,0.317567504174599,0.855,0.753,6.95841348884405e-06
"94","Klhl6",5.16587825629139e-10,0.430802320948006,0.806,0.694,8.63218256626291e-06
"95","Bola2",7.93821750560198e-10,-0.346366079858395,0.537,0.633,1.32647614518609e-05
"96","Fam241a",8.04662452640669e-10,0.439328582846439,0.708,0.569,1.34459095836256e-05
"97","Arhgef1",8.4735781544353e-10,-0.333151203528799,0.941,0.965,1.41593490960614e-05
"98","Rgs1",9.12167507414774e-10,0.424093165273216,0.388,0.217,1.52423190489009e-05
"99","Tsc22d4",1.0630785192141e-09,-0.351090637933047,0.517,0.684,1.77640420560676e-05
"100","Btf3",1.1546706552453e-09,0.294988564245123,0.943,0.911,1.9294546649149e-05
"101","Tmsb10",2.28999645438428e-09,-0.375068252713443,0.99,0.99,3.82658407527614e-05
"102","Ubald2",2.37961846492411e-09,0.408380096340621,0.698,0.551,3.97634245488818e-05
"103","Cdk8",3.09256899596469e-09,-0.36160459700888,1,0.998,5.167682792257e-05
"104","Eif3k",4.62035920436498e-09,0.314098846839002,0.853,0.785,7.72062023049388e-05
"105","Gphn",6.14076839652768e-09,-0.411065185604642,0.824,0.891,0.000102612239905977
"106","Cyba",6.71758294079377e-09,0.291888011464181,0.899,0.814,0.000112250810940664
"107","Sh2d2a",8.50217476155277e-09,0.344909643371256,0.602,0.435,0.000142071340265547
"108","St13",9.78863655337584e-09,-0.358739497439874,0.382,0.543,0.00016356811680691
"109","Chchd2",9.85413301085983e-09,-0.295632842857856,0.762,0.825,0.000164662562611468
"110","Mif",1.14558502008879e-08,0.343122355217263,0.897,0.823,0.000191427256856836
"111","Prr13",1.18994897008324e-08,0.328408760111031,0.388,0.234,0.00019884047290091
"112","Mbnl1",1.20587123285098e-08,-0.326922761655982,0.961,0.983,0.000201501083009399
"113","Eif3f",1.23835111220895e-08,0.278834558660656,0.972,0.939,0.000206928470850116
"114","Il16",1.52171183976186e-08,-0.311356638319808,0.594,0.752,0.000254278048424206
"115","Stc2",2.04572709096771e-08,0.263394721087647,0.251,0.12,0.000341840996900705
"116","Ndufb9",2.30770037835072e-08,0.303386322189054,0.69,0.541,0.000385616733222405
