"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"67","Cox5a",2.19145956139384e-14,0.759020304536754,0.65,0.41,3.66192892708911e-10
"68","Npl",2.39098798664409e-14,0.969009152601686,0.5,0.224,3.99534092568227e-10
"69","Gm26754",2.85832822405731e-14,-0.485727391627735,0.02,0.161,4.77626646239977e-10
"70","Il31ra",3.08565304970745e-14,-0.891456736001913,0.492,0.746,5.15612624606115e-10
"71","Sell",3.72068271029516e-14,-1.13329240247111,0.105,0.307,6.21726080890321e-10
"72","Sh3bgrl3",4.48328879667368e-14,0.57862691295761,0.885,0.839,7.49157557924172e-10
"73","Slco1a6",5.20206708665992e-14,-0.55210096086074,0.014,0.141,8.69265410180872e-10
"74","Samhd1",5.31368817596895e-14,-0.920757883061225,0.488,0.673,8.87917294204411e-10
"75","Fgl2",7.485591730437e-14,-0.825317793760991,0.561,0.649,1.25084237815602e-09
"76","Pip5k1b",9.65827011409627e-14,-0.959217176060293,0.2,0.454,1.61389693606549e-09
"77","S100a8",1.08487599566368e-13,-1.61938666681432,0.685,0.795,1.81282778875401e-09
"78","Pgam1",1.57414146026068e-13,0.712268355996727,0.833,0.659,2.63039038009559e-09
"79","Ptafr",1.63525730470948e-13,-0.941243531245985,0.193,0.434,2.73251495616954e-09
"80","Ctsa",1.81995719167023e-13,0.628875095463297,0.788,0.722,3.04114846728095e-09
"81","Gpx4",2.22203467952995e-13,0.784748769087527,0.67,0.463,3.71301994949454e-09
"82","Rheb",2.51748974360808e-13,0.749220614253926,0.659,0.478,4.2067253615691e-09
"83","Csf3r",3.3506102027692e-13,-0.48613063622703,0.956,0.917,5.59886964882734e-09
"84","Nfkbiz",4.77964425731644e-13,-0.787528761355318,0.424,0.678,7.98678555397577e-09
"85","Cd84",5.91269929762422e-13,0.786595497404429,0.738,0.58,9.88012052633007e-09
"86","Fmnl1",6.20801099732063e-13,-0.717337550601321,0.381,0.634,1.03735863765228e-08
"87","Igsf8",1.04496382354922e-12,0.811316715869708,0.37,0.137,1.74613454915075e-08
"88","Il1f9",1.14616508150882e-12,-0.583707012314535,0.059,0.234,1.91524185120124e-08
"89","Itgal",1.28392193882901e-12,-0.861691816772626,0.252,0.459,2.14543355978327e-08
"90","S100a6",1.29942513504618e-12,-1.16467545670158,0.355,0.483,2.17133940066217e-08
"91","Abca1",1.30254878137717e-12,0.829355048471053,0.5,0.234,2.17655901368126e-08
"92","Mrgpra2b",1.51681564777846e-12,-0.854516794512225,0.068,0.239,2.5345989474378e-08
"93","4732465J04Rik",1.58937160954244e-12,-0.807526603220244,0.204,0.449,2.65583995954542e-08
"94","Clec2d",1.83552629272612e-12,-0.800581327022647,0.257,0.502,3.06716443514534e-08
"95","Gpx1",1.92565799294039e-12,0.62672387526117,0.927,0.873,3.2177745062034e-08
"96","Ets2",2.44684914189041e-12,-0.70296228562547,0.653,0.727,4.08868491609887e-08
"97","Cd52",2.48787836545496e-12,-0.584745628106396,0.858,0.907,4.15724474867523e-08
"98","Bsg",3.09266105284941e-12,0.707452552376473,0.714,0.483,5.16783661931136e-08
"99","Pde1c",3.3337191768169e-12,-0.655790342662653,0.03,0.156,5.57064474446105e-08
"100","Smpdl3a",4.02574293856915e-12,0.852740380289011,0.464,0.244,6.72701645034905e-08
"101","Fam107b",4.43315763656938e-12,-0.738824633518273,0.389,0.62,7.40780641070743e-08
"102","Cd47",4.49590291271483e-12,0.611148242226317,0.828,0.698,7.51265376714647e-08
"103","Tmem273",5.1071084684033e-12,0.745350215597174,0.45,0.195,8.53397825070192e-08
"104","Abca13",5.63451593649939e-12,0.939875209575848,0.261,0.063,9.41527612989048e-08
"105","Tpt1",8.23636700874899e-12,0.496419403936935,0.982,0.956,1.37629692716196e-07
"106","Arpp19",8.50402364507614e-12,-0.697470078200055,0.407,0.629,1.42102235109222e-07
"107","H3f3b",9.00504146345692e-12,0.443752610751702,0.992,0.99,1.50474242854365e-07
"108","Gm11808",9.27753316523543e-12,-0.640859122609488,0.167,0.312,1.55027579191084e-07
"109","Swi5",1.15581380251504e-11,0.6927483489953,0.373,0.171,1.93136486400264e-07
"110","Arhgap24",1.40346833112052e-11,0.876114833465491,0.638,0.42,2.34519558130239e-07
"111","Klf3",1.62331798239732e-11,-0.664420628623427,0.506,0.644,2.71256434858593e-07
"112","Mif",1.65237133988278e-11,0.653840965022023,0.847,0.654,2.76111250894412e-07
"113","Arpc3",1.87630963567257e-11,0.421755403964011,0.929,0.893,3.13531340120887e-07
"114","Fam234b",1.88772318420903e-11,0.640609299775989,0.295,0.083,3.15438544081329e-07
"115","Il1r2",2.07536281441954e-11,0.505385946880939,0.953,0.883,3.46793126289505e-07
"116","Coa3",2.73511952818338e-11,0.712346371181956,0.338,0.132,4.57038473159443e-07
"117","Qpct",3.21506699534038e-11,0.739027441488783,0.198,0.029,5.37237694921377e-07
"118","Slc8a1",4.62732937909426e-11,0.978542979681961,0.273,0.073,7.7322673924665e-07
"119","Clec4d",5.29817796912034e-11,-0.985592952655586,0.267,0.478,8.8532553864001e-07
"120","Cxcl14",5.30185953530627e-11,0.969826497061399,0.152,0.01,8.85940728349678e-07
"121","Camk2d",5.57844844786181e-11,0.736605639295342,0.268,0.083,9.32158735637709e-07
"122","Zdhhc14",5.61164483229929e-11,0.560741306738948,0.148,0.015,9.37705851477211e-07
"123","Erp29",5.74116067751029e-11,0.691100170320762,0.616,0.405,9.59347949211969e-07
