"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Csn2",0,1.39843859842308,0.465,0.025,0
"2","Spp1",2.86361229243627e-286,1.1795752255654,0.399,0.021,4.785096140661e-282
"3","Gm11808",3.14768552619125e-266,-1.11344943400881,0.679,0.843,5.25978251426558e-262
"4","Csn3",1.20186794164521e-245,1.25308429276428,0.375,0.028,2.00832133048915e-241
"5","Uba52",3.41302376949053e-225,-1.13353245175872,0.67,0.821,5.70316271881867e-221
"6","Trf",8.91794116645477e-223,1.07159573949722,0.348,0.027,1.49018796891459e-218
"7","Hspa1b",2.72553640992779e-205,-1.61681692172529,0.034,0.416,4.55437134098934e-201
"8","Hspa1a",8.01339197337308e-175,-1.42038630769414,0.034,0.374,1.33903779875064e-170
"9","Lcn2",2.23698943455259e-169,0.908936205603097,0.27,0.021,3.73800934513738e-165
"10","Csn1s1",9.08431953233059e-169,0.85517797771136,0.269,0.019,1.51798979385244e-164
"11","Gm19951",9.38718674859383e-160,-1.04873748568921,0.74,0.926,1.56859890569003e-155
"12","Socs3",2.0395502555735e-158,1.23734728301278,0.458,0.155,3.40808847706331e-154
"13","Igfbp4",5.92297953755734e-154,1.61445969606531,0.661,0.442,9.89729880725831e-150
"14","Wfdc18",3.65454182955658e-150,0.872276703658104,0.268,0.026,6.10673939718905e-146
"15","Ifngr1",1.45973817766938e-146,1.11314190555909,0.745,0.455,2.43922249488554e-142
"16","Ltf",2.89363038552877e-145,0.719376743162974,0.222,0.013,4.83525637421858e-141
"17","Csn1s2a",1.0776059336029e-118,0.65092479822487,0.198,0.015,1.80067951505044e-114
"18","Ly6a",1.28513227643601e-114,1.27326608987264,0.487,0.221,2.14745603392458e-110
"19","Malat1",6.89768991500535e-113,-0.682107807962187,0.994,0.999,1.15260398479739e-108
"20","Socs1",2.17984773318158e-112,1.09755850538199,0.507,0.267,3.64252556214641e-108
"21","Igfbp5",2.10340924587024e-103,0.593774095581581,0.187,0.017,3.51479684984917e-99
"22","Ly6e",3.2342661261187e-100,0.737456099787839,0.892,0.73,5.40445869674436e-96
"23","Bcl2",4.368080461891e-91,0.811153568106367,0.81,0.645,7.29906245181987e-87
"24","Rgs1",2.95193099877374e-88,0.998456630150898,0.41,0.17,4.93267669895091e-84
"25","Camk1d",4.55906395289555e-88,-0.718841709462763,0.808,0.944,7.61819586528847e-84
"26","Eif3f",2.62067144916171e-85,0.542949662823118,0.914,0.83,4.37914199154922e-81
"27","Coro2a",6.27831972023763e-84,0.664765428300195,0.25,0.055,1.04910722525171e-79
"28","Pmepa1",2.37059745063911e-82,0.837011906099212,0.334,0.13,3.96126834001796e-78
"29","Hsph1",9.97772661713846e-82,-0.709975819209113,0.248,0.528,1.66727811772384e-77
"30","Pim1",1.83333488133948e-80,0.824808366159853,0.609,0.426,3.06350258671827e-76
"31","Tpt1",1.08739861786614e-79,0.566238118882734,0.979,0.936,1.81704309045432e-75
"32","Prelid2",7.68487924398392e-78,0.698906258288909,0.334,0.133,1.28414332166971e-73
"33","H2-Q2",2.33244011935093e-76,0.626585076915692,0.57,0.359,3.8975074394354e-72
"34","Son",2.79242053012895e-76,-0.518010786970332,0.687,0.88,4.66613470584547e-72
"35","Rack1",1.5488412144326e-71,0.432106418079931,0.953,0.903,2.58811366931687e-67
"36","Gm8909",5.63151703590012e-71,0.625072464612424,0.51,0.328,9.41026496698910e-67
"37","Btf3",3.40641755990633e-70,0.449790736383227,0.891,0.819,5.69212374260348e-66
"38","Klf2",8.0380658917191e-70,0.645463366332659,0.916,0.879,1.34316081050626e-65
"39","Pde1c",2.11132950017377e-69,-0.539824576284678,0.047,0.236,3.52803159479037e-65
"40","Arl5a",4.90994356942125e-68,0.688732495060878,0.423,0.234,8.2045157045029e-64
"41","Tnfrsf18",2.3741566693957e-66,0.67310675488893,0.496,0.339,3.96721579456021e-62
"42","Selplg",1.94582591856207e-63,0.486768369618668,0.87,0.797,3.25147510991723e-59
"43","Vps37b",4.71558653149748e-59,0.607250208742421,0.806,0.673,7.87974509413229e-55
"44","Neb",1.62143813368332e-58,0.387563247232626,0.118,0.014,2.70942312138483e-54
"45","Tmsb10",5.34887151245961e-57,-0.505517563989136,0.982,0.956,8.93796429732002e-53
"46","Ubald2",3.69492234419359e-56,0.589737250408636,0.524,0.39,6.17421523714749e-52
"47","Eef1a1",3.48896896980196e-55,0.36249782390833,0.995,0.972,5.83006714853907e-51
"48","Pde2a",1.45304378927126e-54,0.581238740600177,0.277,0.111,2.42803617187228e-50
"49","Arhgef1",3.14740036751515e-54,-0.392212345455963,0.839,0.938,5.25930601411782e-50
"50","Ecm1",6.89657385419062e-54,0.819421403349304,0.231,0.099,1.15241749103525e-49
"51","Ndufb1-ps",1.36528831962186e-53,-0.474931994164,0.255,0.472,2.28139678208813e-49
"52","Eef1b2",1.38991390137257e-53,0.408321675409134,0.945,0.876,2.32254612919356e-49
"53","Gramd3",3.36940022511726e-53,0.53755944300025,0.772,0.653,5.63026777617094e-49
"54","Slc15a2",5.83742276348564e-53,-0.543789835698483,0.474,0.687,9.7543334377845e-49
"55","Cd40lg",6.18240304660814e-53,-0.628718173078507,0.327,0.55,1.03307954908822e-48
"56","Crybg1",1.32807176541759e-52,0.588256363097664,0.495,0.364,2.21920792001279e-48
"57","Mif",1.53865164054804e-52,0.495340458042013,0.736,0.65,2.57108689135578e-48
"58","Tuba1b",2.92288520308234e-52,-0.535609511563536,0.366,0.585,4.8841411743506e-48
"59","Nme2",4.81017091401761e-52,0.469497293420141,0.868,0.798,8.03779559732343e-48
"60","Flot1",6.66626519098288e-51,0.52236622906952,0.218,0.108,1.11393291341324e-46
"61","Pfdn5",3.94718940717433e-50,0.411136790297308,0.873,0.812,6.5957534993883e-46
"62","Npm1",4.04353032355039e-50,0.388569411105781,0.921,0.867,6.75673917065271e-46
"63","Atp5k",5.7224063564346e-50,-0.460462985667743,0.226,0.435,9.56214102160222e-46
"64","Ripor2",6.22775062780733e-50,-0.494902748311006,0.852,0.95,1.0406571299066e-45
