"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Zfp395",8.00843940123752e-260,1.02828531902465,0.839,0.789,1.44984786920004e-255
"2","Atp6v1b1",2.08995310129622e-216,1.45484563751834,0.654,0.368,3.78365109458667e-212
"3","Clic6",8.1378603664237e-180,1.29142180124655,0.555,0.093,1.47327824073735e-175
"4","Tnc",2.00986719633402e-177,-1.61997748827605,0.525,0.963,3.63866357224312e-173
"5","Cpd",1.63796254863431e-164,0.889810637486468,0.732,0.775,2.96536739804755e-160
"6","Selenop",1.45117856349048e-144,0.705199683561003,0.606,0.522,2.62721367134316e-140
"7","Arhgef6",3.66231441786864e-141,1.02693408742338,0.64,0.352,6.63025402210939e-137
"8","Auts2",6.13561182119576e-141,1.37590565690558,0.991,0.945,1.11079116410928e-136
"9","Arpc1b",2.19909641972194e-133,-0.927795551581529,0.826,0.977,3.9812441582646e-129
"10","Anxa3",4.7288995043337e-133,-1.36310364697258,0.537,0.908,8.56119966264573e-129
"11","Smox",1.44376650494942e-132,-1.21393267357837,0.75,0.974,2.61379488056043e-128
"12","Cfl1",4.94033593158485e-132,-0.964281417146744,0.856,0.985,8.94398417054122e-128
"13","St6galnac6",4.6360105075429e-131,0.660561205855427,0.656,0.519,8.39303342285566e-127
"14","Hey1",6.64804200477198e-130,0.756487623917867,0.516,0.24,1.20356152454392e-125
"15","Ly6a",1.07465805872458e-129,-2.59443936792638,0.521,0.901,1.94556094951497e-125
"16","Chrm3",2.46258613910616e-127,1.3966722120944,0.888,0.744,4.45826594623779e-123
"17","Tnfrsf12a",1.40065187226725e-126,-1.14244695438092,0.459,0.891,2.53574014955264e-122
"18","Pfn1",5.08558971442043e-120,-0.914362573424,0.911,0.992,9.20695161898674e-116
"19","Sntb1",2.47073010739378e-117,1.01224635996232,0.869,0.801,4.47300978642569e-113
"20","Chil1",2.14165783091932e-114,1.78134342195341,0.58,0.275,3.87725733709633e-110
"21","Col11a1",5.05471461183089e-114,0.92855828509799,0.741,0.685,9.15105533325865e-110
"22","Trps1",1.64151571144525e-110,1.02819443630654,0.998,0.997,2.97180004400048e-106
"23","Actb",1.86010872009287e-110,-1.02018577617278,0.979,0.998,3.36754082685613e-106
"24","Pacs1",2.81621971786492e-110,0.644302672768406,0.798,0.766,5.09848417722265e-106
"25","Stac2",3.5483175369149e-110,0.711557629111383,0.631,0.429,6.42387406883073e-106
"26","Ano1",2.03753741252925e-109,0.842724274687394,0.94,0.948,3.68875773164296e-105
"27","Naaladl2",1.90404780495375e-108,0.889181615987312,0.833,0.761,3.44708814608826e-104
"28","Foxi1",1.01122461166943e-107,0.711366181348087,0.447,0.103,1.83072103696634e-103
"29","Basp1",3.69792373371714e-107,-1.16791537661862,0.798,0.98,6.69472112752151e-103
"30","Cpe",1.79359345664604e-106,-0.888125241738854,0.532,0.925,3.24712159391199e-102
"31","Papln",2.0800065207722e-106,0.77861974095579,0.8,0.795,3.76564380520599e-102
"32","Cldn4",3.2291514093645e-106,-1.61821303338014,0.307,0.782,5.84605571151349e-102
"33","Cldn7",7.19741497904169e-106,-1.03355375500885,0.812,0.964,1.30302000780571e-101
"34","Pkm",2.95705359868363e-104,-0.743701060185437,0.936,0.995,5.35344983505684e-100
"35","Rbp1",3.63784800226528e-104,-1.1050450320535,0.833,0.979,6.58596002330106e-100
"36","Slpi",6.11761778886063e-104,-2.56092498545442,0.362,0.822,1.10753352449533e-99
"37","Hsp90ab1",7.78469966731937e-104,-0.597668886491014,0.993,1,1.4093420277715e-99
"38","Xist",9.85559448921085e-104,0.973735575829878,0.995,0.981,1.78425682632673e-99
"39","Wfdc2",3.10002919686414e-103,-2.22489497377384,0.186,0.682,5.61229285800283e-99
"40","Itpr2",4.11076305633806e-103,0.806392689894012,0.849,0.849,7.44212543719442e-99
"41","Mlph",7.38753458357088e-102,0.67571405889782,0.7,0.588,1.33743926100967e-97
"42","Etnk1",3.21281172683891e-99,0.860614656002489,0.899,0.929,5.81647435026917e-95
"43","Ptprg",1.42268800623466e-98,0.682824863790915,0.771,0.798,2.57563436648723e-94
"44","Myl12a",2.85367328196552e-97,-1.08580164750719,0.761,0.955,5.16629010967038e-93
"45","Enpp3",2.52670455124623e-96,0.576838728704172,0.679,0.572,4.57434591957618e-92
"46","Cyba",3.06507780075721e-96,-0.912353503740742,0.709,0.946,5.54901685049085e-92
"47","Nfia",9.23325271718821e-96,0.697074429181899,0.75,0.628,1.67158807191975e-91
"48","Cox5a",2.56502418588184e-95,-0.815856383378824,0.745,0.943,4.64371978612049e-91
"49","Marcksl1",2.79027026100496e-95,-0.882921038930881,0.748,0.951,5.05150528052338e-91
"50","Npnt",9.24789332642595e-95,0.580075069167499,0.606,0.644,1.67423860781615e-90
"51","Psmb3",1.04474833198585e-94,-0.740164208161916,0.672,0.921,1.89141238022718e-90
"52","Psmd8",1.37388126642518e-94,-0.786164902654512,0.603,0.9,2.48727464473615e-90
"53","Echdc3",1.48327936053609e-94,0.758315000024588,0.743,0.697,2.68532895431454e-90
"54","Irak2",1.5552755258916e-94,0.588064332334103,0.706,0.651,2.81567081207416e-90
"55","Phlpp1",2.29947139384341e-94,0.600383084705244,0.794,0.804,4.16296301141411e-90
"56","Elmo1",8.23839897490994e-94,0.705514241605764,0.81,0.815,1.4914797504177e-89
"57","Tmsb4x",1.91829353702249e-93,-0.959406811978541,0.894,0.993,3.47287861942551e-89
"58","Eif5a",1.32975717484981e-92,-0.813658721211176,0.83,0.974,2.40739238934809e-88
"59","Etv1",1.78860008578972e-92,0.465837832120966,0.523,0.443,3.2380815953137e-88
"60","Cfap410",2.10462762184905e-92,0.317352120655576,0.454,0.418,3.81021784659552e-88
"61","Cgnl1",7.99079269460111e-92,0.570574790077739,0.862,0.906,1.44665310943058e-87
"62","Cycs",1.20499052082095e-91,-0.73941831307203,0.557,0.897,2.18151483889426e-87
"63","Hint1",1.86030777247755e-91,-0.824242012072481,0.695,0.928,3.36790119129335e-87
"64","Psme2",2.11253024663048e-91,-0.82651197243134,0.757,0.95,3.82452475849983e-87
"65","Nme2",2.89870820454002e-91,-0.918420578813847,0.794,0.963,5.24782133349925e-87
"66","Rhoc",4.37653668095431e-91,-0.923250253787986,0.718,0.954,7.92328200719969e-87
"67","Anxa1",4.88209258077937e-91,-1.3886445023912,0.846,0.975,8.83854040824297e-87
"68","Fut8",1.08912020092935e-90,0.48520591595121,0.663,0.655,1.97174321176249e-86
"69","Ccpg1",1.52832410409476e-90,0.407123083737275,0.658,0.7,2.76687795805316e-86
"70","S100a10",2.4583204218317e-90,-1.25607587415606,0.619,0.92,4.45054329168411e-86
"71","Hspa8",5.61267673674044e-90,-0.535564669381403,0.972,0.997,1.01611899641949e-85
"72","Tagln2",7.55992105825303e-90,-1.696898493447,0.505,0.828,1.36864810838613e-85
"73","Hnrnpab",9.73832030634898e-90,-0.718154684699349,0.819,0.968,1.76302550826142e-85
"74","Mtss2",1.7581939772174e-89,0.61084053943523,0.7,0.62,3.18303437635438e-85
"75","Cryab",3.14631576144362e-89,-0.882534319276096,0.365,0.806,5.69609005451753e-85
"76","Nos1ap",3.22675938045661e-89,0.816129216520008,0.883,0.805,5.84172518237865e-85
"77","Tm4sf1",6.50065929476324e-89,-1.55578001155513,0.789,0.96,1.17687935872394e-84
"78","Ecm1",9.36432652164416e-89,-1.18130471918115,0.399,0.822,1.69531767347846e-84
"79","Psma7",1.29151425301715e-88,-0.670429909212809,0.833,0.964,2.33815740366225e-84
"80","Gm11808",9.18657606376026e-88,0.570577279469715,0.638,0.767,1.66313773058316e-83
"81","Pde9a",1.06398769295419e-87,0.598648213177103,0.688,0.605,1.92624331932426e-83
"82","Krt7",2.66992338948574e-87,-1.73432277497918,0.569,0.876,4.83362930432498e-83
"83","Dock1",2.84720944098279e-87,0.569677179915254,0.837,0.844,5.15458797195524e-83
"84","Actg1",3.22509907581796e-87,-1.04120413165484,0.947,0.998,5.83871936686084e-83
"85","Anp32b",6.54807270655233e-87,-0.720775805008325,0.766,0.961,1.18546308279423e-82
"86","Pdlim7",8.09340507858809e-87,-0.636632401656122,0.401,0.827,1.46523005542759e-82
"87","Dgkz",9.95091205086916e-87,0.666123775694386,0.78,0.808,1.80151311768935e-82
"88","Csad",1.39714863874618e-86,0.517186437900648,0.766,0.835,2.52939789558609e-82
"89","Stox2",4.06889422806703e-86,0.860038594929824,0.908,0.877,7.36632611049256e-82
"90","Gm19951",4.22579285177664e-86,1.17324480415841,0.901,0.869,7.65037537885644e-82
"91","Sidt1",7.08210888652869e-86,0.616498899598125,0.374,0.084,1.28214499281715e-81
"92","Prdx1",1.09593608261142e-85,-0.971626876885272,0.86,0.976,1.98408268395971e-81
"93","Myl6",5.07945249099317e-85,-0.719911282263559,0.908,0.99,9.19584078969403e-81
"94","Hsp90aa1",1.05735094970722e-84,-0.673658862982763,0.89,0.984,1.91422815934995e-80
"95","Rora",1.42252727369695e-83,0.845633267832433,0.844,0.781,2.57534337630095e-79
"96","Tes",6.63951396939559e-83,-0.597774859023149,0.569,0.903,1.20201760901938e-78
"97","Clk1",9.94109060680526e-83,0.563927000840719,0.791,0.839,1.79973504345602e-78
"98","Smagp",1.62016121293282e-82,0.294015871095058,0.576,0.724,2.93313985989358e-78
"99","Acad9",4.10641153255077e-82,0.318274670822115,0.567,0.624,7.43424743852992e-78
"100","Tubb2b",5.76858609849622e-82,-0.651681584457557,0.195,0.65,1.04434482727176e-77
"101","Sox5",1.72564121395113e-81,0.774929000103528,0.86,0.773,3.12410085373713e-77
"102","Lmna",2.06156407489692e-81,-0.748193177940432,0.773,0.967,3.73225560119338e-77
"103","Sftpd",2.40441394254162e-81,-1.17931536648657,0.296,0.723,4.35295100157734e-77
"104","Krt14",2.60346046264983e-81,-1.7691549936997,0.073,0.507,4.71330482158125e-77
"105","Pdzd2",1.2216960152326e-80,0.514504754914745,0.537,0.367,2.21175846597709e-76
"106","Ctsb",1.25009897940409e-80,-0.79724203282456,0.849,0.985,2.26317919231316e-76
"107","Rap1gap",1.46778463501575e-80,0.442013941735213,0.523,0.408,2.65727730323251e-76
"108","Bcl2",6.39068110741296e-80,0.785380557746182,0.784,0.714,1.15696890768604e-75
"109","Arhgap31",8.01514284928366e-80,0.563391677148722,0.505,0.388,1.45106146143431e-75
"110","Dkkl1",3.28106626105037e-79,0.523054217688512,0.378,0.147,5.94004235900559e-75
"111","Scml4",1.00382916507422e-78,0.698615703400141,0.794,0.701,1.81733232045037e-74
"112","Slc16a2",1.38440322367161e-78,0.392920017442823,0.644,0.71,2.50632359613508e-74
