"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Filip1l",7.40284442300663e-313,2.26722349634433,0.978,0.951,1.34021095434112e-308
"2","Gm28592",5.68854414851909e-285,1.65221975913447,0.471,0.305,1.0298540326479e-280
"3","Fgfr2",1.4035083054677e-266,1.44068647042278,0.741,0.831,2.54091143621873e-262
"4","AY036118",2.77108534831871e-261,2.62026083711001,0.996,0.993,5.01677291459619e-257
"5","Vps26b",1.07784926140486e-258,0.374857327269487,0.226,0.556,1.95133830284736e-254
"6","Atn1",1.31390366922645e-258,0.45770589547643,0.343,0.744,2.37869120276756e-254
"7","Uimc1",1.89820536072859e-253,0.665471931540611,0.376,0.642,3.43651098506304e-249
"8","Mapk1ip1l",4.34413437068024e-243,0.28161737874891,0.299,0.773,7.86462086467951e-239
"9","Rnf4",2.08983733646923e-239,0.326121934281123,0.325,0.768,3.7834415139439e-235
"10","Tmed7",1.64043522998039e-234,0.310687000740262,0.369,0.848,2.96984394035649e-230
"11","Impad1",3.37837083697292e-233,0.29129412115257,0.27,0.74,6.11620256325577e-229
"12","Rnf44",4.95682738409069e-233,0.399401432133056,0.35,0.76,8.97384029615779e-229
"13","Tomm70a",1.38183486344306e-231,0.338957425191757,0.307,0.754,2.50167383677731e-227
"14","Grsf1",4.26415564110444e-231,0.256590207329455,0.241,0.717,7.71982737265548e-227
"15","Dgcr2",8.39602656031418e-231,0.257181571681522,0.307,0.806,1.52001664847928e-226
"16","Epb41l2",1.04687057588311e-230,0.743517964096557,0.394,0.564,1.89525449057877e-226
"17","Ankfy1",1.13633557753307e-229,0.413004085046293,0.35,0.74,2.05722192956587e-225
"18","Trrap",1.96004303839017e-229,0.415911774695139,0.365,0.812,3.54846191670156e-225
"19","Ppp6r1",4.91612701199371e-228,0.287432900205743,0.277,0.74,8.90015634251341e-224
"20","Hnrnpul2",1.00173697931756e-227,0.363858908621378,0.431,0.893,1.81354462735652e-223
"21","Dhx32",2.90382451217345e-226,0.293491108453201,0.266,0.723,5.25708389683881e-222
"22","Hipk2",6.87758351450959e-226,0.730013253800657,0.474,0.732,1.24511771946682e-221
"23","Itgav",7.31900333624153e-226,0.69969709528602,0.536,0.823,1.32503236399317e-221
"24","Rnf149",1.38690550146335e-224,0.291396107775511,0.303,0.753,2.51085371984925e-220
"25","Camsap2",5.3733859448963e-222,0.43622912510564,0.325,0.703,9.72797791464027e-218
"26","Cul4a",4.16823977230216e-221,0.260183723429718,0.274,0.762,7.54618128377583e-217
"27","Tmem131",1.75475779254256e-220,0.443897853759243,0.354,0.772,3.17681350761906e-216
"28","Stk24",7.21692034232023e-220,0.344081018467849,0.35,0.81,1.30655125877366e-215
"29","Hnrnpul1",3.87955156452132e-219,0.336140591079519,0.354,0.809,7.02354015240939e-215
"30","Tmem127",1.16701030941771e-218,0.265514394984278,0.281,0.728,2.11275546416982e-214
"31","Zdhhc5",1.50236620177714e-218,0.252244009962578,0.237,0.661,2.71988377169734e-214
"32","Polr3b",1.95430180198877e-218,0.346781729568485,0.193,0.474,3.53806798232047e-214
"33","Ppt1",7.17412088200841e-218,0.252330972417376,0.263,0.73,1.2988028444788e-213
"34","Elk4",2.06939249761741e-217,0.397271692462678,0.263,0.642,3.74642817768657e-213
"35","Eif2s3x",6.51272361687582e-217,0.262213658341145,0.343,0.807,1.1790634835992e-212
"36","Ttyh3",2.86841920642727e-216,0.333602818549305,0.285,0.665,5.19298613131593e-212
"37","Ddx23",3.42478234423604e-216,0.354452356491646,0.303,0.75,6.20022595600493e-212
"38","Sos2",2.96968698151069e-214,0.561269904827279,0.391,0.715,5.37632131132695e-210
"39","Dpp8",1.48813849414419e-213,0.316588999699059,0.307,0.776,2.69412592979865e-209
"40","Ankrd52",1.83525339382864e-213,0.326114723143621,0.219,0.566,3.32254274418737e-209
"41","Nrd1",3.32705391099145e-213,0.356411032511455,0.365,0.82,6.02329840045892e-209
"42","Nab1",1.30053566822527e-212,0.344543611627417,0.372,0.808,2.35448977375503e-208
"43","Tpp2",9.61279194008165e-212,0.26331756974312,0.328,0.809,1.74029985283238e-207
"44","Arid1a",2.50530205248412e-210,0.460842292953666,0.493,0.9,4.53559883581724e-206
"45","Dhx16",3.03588890258758e-210,0.315550804632067,0.226,0.553,5.49617326924455e-206
"46","Csnk1g2",7.3537586634673e-210,0.251196755049348,0.376,0.859,1.33132446843412e-205
"47","Ltbp2",3.08844551764533e-209,1.67398357727754,0.712,0.389,5.59132176514511e-205
"48","Man2b1",3.09357106543383e-209,0.27297272590637,0.237,0.68,5.60060105686141e-205
"49","Picalm",6.8429486826234e-209,0.573714011203949,0.365,0.699,1.23884742950214e-204
"50","Fam120a",1.50000126665996e-208,0.279551353140933,0.398,0.888,2.7156022931612e-204
"51","Cenpb",2.07314557865718e-208,0.297701669882274,0.339,0.784,3.75322275560096e-204
"52","Kif1c",2.36664628592664e-208,0.356164759400628,0.409,0.849,4.28457643604159e-204
"53","Usp7",3.61263940456652e-208,0.263227929088871,0.354,0.83,6.54032237802722e-204
"54","Mef2a",1.08445436922188e-207,0.425683533230271,0.361,0.792,1.9632961900393e-203
"55","Ep300",2.1010401606013e-206,0.355849861277313,0.365,0.823,3.80372310675259e-202
"56","Adam17",2.9773283772254e-206,0.321369073847485,0.307,0.725,5.39015529412886e-202
"57","Rnf10",2.52222599752942e-205,0.612994399397524,0.624,0.911,4.56623794592725e-201
