"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Emid1",3.31219984114137e-143,0.946623539109268,0.842,0.504,5.99640659240235e-139
"2","Ecrg4",5.64358175911258e-125,0.918082047376196,0.907,0.595,1.02171404166974e-120
"3","Btn1a1",1.82288125967347e-82,-1.08872345293165,0.527,0.61,3.30014423251286e-78
"4","Mgst1",8.48827940370134e-79,0.565171045017739,0.996,0.923,1.53671810324609e-74
"5","Ifitm2",6.79195843668723e-74,0.42297974980718,0.993,0.924,1.22961615537786e-69
"6","Scrg1",2.03711633108945e-73,0.359996419850472,0.475,0.192,3.68799540580435e-69
"7","Gas6",4.3530640981791e-73,0.520668249953748,0.963,0.825,7.88078724334345e-69
"8","BC006965",2.14409837225033e-70,0.508450688976273,0.981,0.913,3.881675693122e-66
"9","Sftpd",2.53689032322451e-70,-0.78848201176449,0.644,0.7,4.59278624116565e-66
"10","Col9a2",6.2751102111259e-70,0.399770233536811,0.759,0.506,1.13604595262223e-65
"11","Csn1s2a",7.37633388630433e-69,-2.33132745468746,0.709,0.73,1.33541148677654e-64
"12","Mgp",2.94012677812253e-68,0.466144879771243,0.715,0.405,5.32280551911303e-64
"13","Ppib",3.16750587981864e-65,0.377949237332867,0.997,0.944,5.73445264482367e-61
"14","Kank4",4.18872271690754e-65,0.305595978408015,0.649,0.355,7.58326360668941e-61
"15","Pdia6",4.82933790747419e-65,0.49193627515843,0.984,0.918,8.74303334769128e-61
"16","Col9a1",5.02788607166625e-64,0.566180975560241,0.944,0.829,9.10248494414459e-60
"17","Itm2b",2.19653820891609e-62,0.471914475647899,1,0.992,3.97661277342168e-58
"18","Plod1",3.37708157760588e-62,0.363662717889102,0.804,0.628,6.11386848809768e-58
"19","Ly6a",1.05438407181245e-61,-0.967694063513491,0.801,0.886,1.90885692360925e-57
"20","Slc28a3",5.09143641009286e-61,-0.913639490387815,0.65,0.701,9.21753647683212e-57
"21","Auts2",4.02717315231653e-60,0.459561564825307,0.985,0.942,7.29079427495384e-56
"22","Anpep",1.10011291926781e-55,0.376994594037528,0.976,0.867,1.99164442904244e-51
"23","Tnfrsf21",3.37735518335528e-55,0.414523713931832,0.964,0.872,6.11436382394639e-51
"24","Mia",1.29742054374889e-54,0.331337468787348,0.784,0.527,2.34885015240299e-50
"25","Ifitm3",1.40717019801939e-54,0.536159665631743,0.999,0.959,2.5475409264943e-50
"26","Lalba",2.13851184742727e-53,-1.07941115161797,0.792,0.745,3.87156184858233e-49
"27","Prtn3",5.15041923962389e-53,0.674477574179959,0.71,0.484,9.32431899141509e-49
"28","Atp2c2",5.67359019064412e-53,-0.464004476633782,0.338,0.533,1.02714676811421e-48
"29","Tspan3",7.13493359326375e-53,0.327255793215924,0.962,0.858,1.29170837772447e-48
"30","Lao1",1.02924047198445e-52,-0.88732276657249,0.161,0.358,1.86333695048064e-48
"31","Bsg",2.85847466864027e-52,0.363627318271902,0.999,0.967,5.17498254010634e-48
"32","Zfp706",8.55517798389635e-52,0.343612371688332,0.98,0.891,1.5488294222046e-47
"33","Plekhb1",3.32470074827617e-51,0.317249831168481,0.926,0.768,6.01903823467918e-47
"34","Casp12",4.00285775191684e-51,0.284030883637934,0.855,0.68,7.24677367407025e-47
"35","Pebp1",4.84522927158464e-51,0.328172369222287,0.992,0.936,8.77180307327683e-47
"36","St3gal5",5.50746425303469e-51,0.314376222644273,0.806,0.626,9.97071328369399e-47
"37","Mxd4",5.82651635436712e-51,0.319737099497098,0.973,0.895,1.05483252079462e-46
"38","Eef1b2",3.20091425270758e-50,0.327369106210414,0.998,0.955,5.79493516310181e-46
"39","Rbp1",3.65089977219236e-50,0.436137771197206,0.99,0.964,6.60958894757704e-46
"40","Csn2",3.75573618747219e-50,-1.62555756587037,0.812,0.811,6.79938479379965e-46
"41","Col25a1",5.05081523392479e-50,0.312350962715677,0.481,0.237,9.14399589949744e-46
"42","Manf",6.65239669117062e-50,0.486203105314945,0.96,0.885,1.20434989696953e-45
"43","Wap",1.4892038640101e-49,-0.979221821592526,0.39,0.501,2.69605467540388e-45
"44","Ltf",1.50918865750912e-49,-1.10943514133763,0.852,0.885,2.73223514555452e-45
"45","Pdia3",3.86013364618491e-49,0.393122786174456,0.998,0.969,6.98838595305316e-45
"46","Plod2",6.95618331603411e-49,0.343942106015302,0.776,0.579,1.25934742753481e-44
"47","Lmo4",7.5693413353113e-48,0.350422084735091,0.967,0.878,1.37035355534476e-43
"48","Grcc10",1.07101764078114e-47,0.290294900148598,0.987,0.904,1.93897033687017e-43
