"__mclCluster","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"0","Tumor_late_early","FER|LOXL3|IL4|VPREB3|LGALS9|TBX21|SPI1|TGFB1|IL7R|PTPN6|HMOX1|APOA2|HFE|BCR|SLAMF1|CR1L|CD46|IL10|ZPBP2|ABR|CRK|IRF1|TNFAIP3|ARG1|ENPP3|VSIR|IRAK3|HAVCR2|TGFB3|SERPINB9B|SERPINB9C|PPP3CB|ANGPT1|NCKAP1L|BCL6|CD96|PRKDC|MASP1|TMBIM6|SERPING1|PARP3|THOC1|TAP2|TNF|NDFIP1|ANXA1|IL33|RABGEF1|SMAD7|PTPRC|CD55|C4BP|TNFSF4|IL2|ZBTB7B|A2M|CLEC2D|CLEC12B|KLRD1|PGLYRP1|SIGLECG|IL4RA|IL13RA2|APOA1|CD59A|FOXJ1|CD300A|GRN|CUEDC2|SOCS5|TAP1|CD84|SERPINB9F|SUSD4|TGFB2|HLX|DUSP10|FOXP3|FGL2|RC3H1|APPL1|GFER|RPS19|PGLYRP3|PGLYRP4|ZC3H12A|FOXF1|VSIG4|IL20RB|SERPINB9|BST2|IGF2|IFNB1|CCR2|KLRE1|SPN|CX3CR1|SERPINB9D|CD47|SPINK5|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|ZFP35|TNFSF18|CD59B|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|RC3H2|KLRB1B|PGLYRP2|LILR4B|LILRB4A","119","0.5818431911966988","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002698","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002698"
,"Tumor_late_early","IL4|TBX21|STAT6|PAXIP1|TGFB1|STAT5A|IL12B|ZP3|FCER1A|FCER2A|SH2D1A|SLAMF6|SLAMF1|GATA3|HSPA8|FCGR1|H2-M3|ATAD5|CD40|TNFSFM13|STX7|RSAD2|STAT5B|CYRIB|TFRC|TREM2|MSH2|C3|TAP2|TNF|LTA|IL23A|6030468B19RIK|IL6|HSPD1|CD28|IL18RAP|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|RASGRP1|IL1B|IL21|IL2|IL12A|MAP3K7|EXOSC3|MAD2L2|PRKCZ|P2RX7|HMCES|LAG3|KLRK1|KLRD1|KLRC1|PAGR1A|HPX|FADD|SASH3|BTK|LAMP1|AP1G1|CRTAM|CADM1|MLH1|MALT1|NLRP3|KLRC3|ZBTB1|CD226|VAV1|DPP4|RIF1|H2-EA|ARID5A|CD81|CD160|IL18|GIMAP3|CLNK|FOXP3|PVR|CLCF1|SHLD2|FBXO38|GIMAP5|TRP53BP1|SHLD1|FZD5|KMT5B|CD24A|KLRE1|KLRC2|RAET1E|IFNG|NOD2|DENND1B|NSD2|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SH2D1B2|SLC22A13|ULBP1|TNFSF13|GM42742|EXOSC6|SHLD3","118","0.5811554332874828","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002708","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002708"
,"Tumor_late_early","AIRE|IL4|TBX21|IL7R|IL12B|ZP3|HFE|SLAMF1|GZMB|AGER|GATA3|HSPA8|H2-M3|CR1L|CD46|CD70|ARG1|STX7|VSIR|MYO1G|RSAD2|NTN1|SERPINB9B|PPP3CB|RIPK3|CYRIB|NCKAP1L|EMP2|GFUS|TAP2|IL23A|HPRT|IL6|SMAD7|HSPD1|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|JAG1|IL1B|IL12A|MAP3K7|TNFRSF1B|PRKCZ|P2RX7|EPHB6|KLRD1|CTSC|FADD|SASH3|WAS|RAB27A|CTSH|MALT1|NLRP3|ZBTB1|DPP4|H2-EA|FUT7|PRF1|ICAM1|ARID5A|CD81|TRPM4|IL18|RFTN1|FOXP3|PVR|FBXO38|IL20RB|FZD5|SERPINB9|CD24A|IFNB1|CCR2|TREX1|SPN|TREML4|RAET1E|CD8A|GZMM|NOD2|DENND1B|KDM5D|B2M|H2-K1|NECTIN2|GM49339|HMGB1|H2-T23|DUSP22|H2-D1|SLC22A13|IL4I1|CEACAM1|CLEC4G|LILR4B|LILRB4A","104","0.5715268225584594","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002456","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002456"
,"Tumor_late_early","LOXL3|IL4|TBX21|SUPT6|STAT6|PAXIP1|TGFB1|IL7R|PTPN6|IL12B|ZP3|EIF2AK4|FCER1A|IL27RA|FCER2A|HFE|SLAMF1|AGER|GATA3|HSPA8|FCGR1|H2-M3|CR1L|CD46|ATAD5|CD40|ADA|TNFSFM13|IRF1|TNFAIP3|ARG1|STX7|SIRT1|VSIR|HAVCR2|RSAD2|PPP3CB|RIPK3|CYRIB|NCKAP1L|BCL6|TFRC|PARP3|TREM2|MSH2|C3|THOC1|TAP2|TNF|LTA|NDFIP1|CD74|ANXA1|IL33|IL23A|IRF7|6030468B19RIK|IL6|SMAD7|HSPD1|CD28|IL18R1|IL1R1|SLC11A1|PTPRC|CD55|C4BP|MR1|XCL1|TNFSF4|CARD9|TRAF2|TRAF6|IL1B|IL2|IL12A|ZBTB7B|MAP3K7|EXOSC3|TNFRSF1B|EPHB2|MAD2L2|PRKCZ|SLC15A4|P2RX7|APLF|HMCES|KLRD1|PAGR1A|IL4RA|PYCARD|HPX|FADD|SASH3|OTUD5|WAS|BTK|MLH1|MALT1|NLRP3|MIF|ZBTB1|CD226|FOXJ1|DPP4|NFKBIZ|RIF1|H2-EA|FUT7|NFKBID|SOCS5|ARID5A|CD81|CCR7|TRPM4|CD160|SUSD4|IL18|GIMAP3|HLX|DUSP10|FOXP3|RC3H1|PVR|CLCF1|RIPK2|SHLD2|FBXO38|TNFRSF14|ZC3H12A|GIMAP5|TRP53BP1|IL20RB|IL27|SHLD1|FZD5|KMT5B|CD24A|IFNB1|CCR2|SPN|IFNG|NOD2|DENND1B|NSD2|PKN1|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|GM49339|MIR181B-1|MIR326|MIR181B-2|MIR301|HMGB1|TNFSF18|H2-T23|DUSP22|CCL19|H2-D1|H2-AB1|SLC22A13|IL4I1|CEACAM1|CLEC4G|RC3H2|CLEC7A|TNFSF13|GM42742|EXOSC6|LILR4B|LILRB4A|SHLD3","175","0.5708175400771986","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002819","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002819"
,"Tumor_late_early","LGALS9|SPI1|IL7R|STAT5A|IL12B|SH2D1A|DNASE1|SLAMF6|AGER|HSPA8|H2-M3|CRK|ARG1|STX7|HAVCR2|POMC|STAT5B|SERPINB9B|SERPINB9C|F2RL1|PPP3CB|RIPK3|CYRIB|NCKAP1L|TAP2|DNASE1L3|IL23A|IL18RAP|PTPRC|MR1|XCL1|RASGRP1|IL21|IL12A|STAP1|CXCL5|CXCL1|P2RX7|LAG3|KLRK1|CLEC2D|CLEC12B|KLRD1|KLRC1|TYROBP|FADD|LAMP1|AP1G1|CRTAM|CADM1|KLRC3|CD226|VAV1|CCL2|H2-EA|TAP1|CD160|SERPINB9F|GIMAP3|PVR|GFER|GIMAP5|SERPINB9|PIK3R6|IGF2|KLRE1|CX3CR1|KLRC2|RAET1E|SERPINB9D|SERPINB9G|LEP|ARRB2|B2M|H2-K1|NECTIN2|SERPINB9E|H2-T23|SERPINB9H|H2-D1|SH2D1B2|SLC22A13|CEACAM1|KLRB1B|ULBP1","85","0.5584594222833562","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0001910","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0001910"
,"Tumor_late_early","AIRE|ICOSL|IL4|LGALS9|TBX21|TCIRG1|SUPT6|STAT6|PAXIP1|TGFB1|ERCC1|IL7R|STAT5A|PTPN6|IL12B|ZP3|FCER1A|MSH6|IL27RA|FCER2A|SH2D1A|HFE|KIF5B|RNF168|C8G|SLAMF6|SLAMF1|GZMB|GZMF|GZMN|AGER|GATA3|HSPA8|FCGR1|H2-M3|CR1L|CD46|ATAD5|CD40|CRK|TNFSFM13|CD70|LYST|TRAF3IP2|ARG1|STX7|VSIR|IL9R|HAVCR2|MYO1G|RSAD2|NTN1|STAT5B|SERPINB9B|SERPINB9C|IL9|PPP3CB|PRKCD|C9|GZME|C6|RIPK3|CYRIB|NCKAP1L|EMP2|BCL6|GFUS|CD96|TFRC|SERPING1|PARP3|TREM2|MSH2|C3|THOC1|TAP2|C2|TNF|LTA|NDFIP1|CD74|FAS|MBL2|IL23A|IRF7|6030468B19RIK|HPRT|IL6|SMAD7|HSPD1|CD28|IL18RAP|IL18R1|IL1R1|INPP5D|PTPRC|CD55|C4BP|MR1|APCS|XCL1|TNFSF4|HC|CARD9|TRAF2|TRAF6|JAG1|RASGRP1|IL1B|IL21|IL2|IL12A|BCL10|NBN|MAP3K7|EXOSC3|TNFRSF1B|PRDX1|RNF19B|PLEKHM2|MASP2|MAD2L2|PRKCZ|SLC15A4|P2RX7|UNG|C8B|EPHB6|APLF|HMCES|ARL8B|LAG3|KLRK1|CLEC2D|CLEC12B|KLRD1|KLRC1|CTSC|PAGR1A|CORO1A|CD19|IL4RA|HPX|SWAP70|FADD|SASH3|CD40LG|WAS|BTK|IL13RA2|LAMP1|AP1G1|CRTAM|CADM1|RAB27A|CTSH|MLH1|MYD88|MALT1|NLRP3|KLRC3|ZBTB1|CD226|VAV1|FOXJ1|BATF|DPP4|C8A|AI182371|RIF1|H2-EA|FUT7|C1QA|C1QC|C1QB|PRF1|TAP1|ICAM1|ARID5A|CD81|MBL1|CRP|TRPM4|CD160|SERPINB9F|C1S1|C1RL|SUSD4|IL18|GIMAP3|CLNK|RFTN1|FOXP3|EXO1|GZMG|PVR|AICDA|CLCF1|GFER|CCR6|SHLD2|FBXO38|GIMAP5|TRP53BP1|IL20RB|SHLD1|FZD5|KMT5B|SERPINB9|PIK3R6|CD24A|IGF2|IFNB1|CCR2|LIG4|TREX1|KLRE1|SPN|TREML4|KLRC2|BCL3|RAET1E|CD8A|GZMM|SERPINB9D|IFNG|C1RA|NOD2|CEBPG|DENND1B|KDM5D|NSD2|SERPINB9G|UNC13D|FCER1G|PIRB|CFI|LEP|GZMD|KMT5C|ARRB2|B2M|H2-K1|NECTIN2|SERPINB9E|GM49339|MIR181B-1|MIR181B-2|HMGB1|H2-T23|DUSP22|SERPINB9H|H2-D1|C4B|H2-AB1|SH2D1B2|SLC22A13|IL4I1|CEACAM1|CLEC4G|H60B|IGLL1|TRBC1|TRBC2|IGHG2C|IGHG3|IGHV5-2|IGHV2-6-8|IGHV7-3|IGHV7-2|IGHV4-1|IGHV16-1|IGHV7-1|IGHV14-4|IGHV7-4|IGHV13-2|IGHV3-6|IGHV3-8|IGHV12-3|IGHV6-3|IGHV6-6|IGHV15-2|IGHV1-18|IGHV1-47|IGHV1-49|IGHV8-12|IGHV8-13|TRDV4|IGLC2|RAET1D|C7|MPTX2|GZMC|KLRB1B|C1S2|ULBP1|IGHV6-7|TNFSF13|RNF8|H60C|IGHV3-1|IGHV1-53|IGHV1-76|IGHV1-34|IGHV3-3|IGHV1-36|IGHV1-80|IGHV1-61|IGHV1-64|IGHV9-2|IGHV1-74|IGHV5-15|IGHV2-3|IGHV6-4|IGHV5-16|IGHV1-50|IGHV1-24|IGHV9-4|IGHV1-69|IGHV8-6|IGHV14-1|IGHV11-1|IGHV1-26|IGHV1-22|IGHV1-42|IGHV1-81|IGHV1-9|IGHV1-54|IGHV1-56|IGHV5-6|IGHA|IGHV8-9|IGHV1-82|IGHV1-39|IGHV8-11|IGHV1-59|IGHV1-7|IGHV1-52|IGHV5-9-1|IGHV5-9|IGHV1-12|IGHV5-12|IGHV1-4|IGHV1-66|IGHV1-16|IGHV2-9-1|IGHV5-17|IGHV14-2|IGHV1-55|IGHV5-4|IGHV14-3|IGHV10-3|IGHV1-20|IGHV1-43|IGHV1-67|IGHV1-58|IGHV1-37|IGHV10-1|IGHV1-75|IGHV1-72|IGHV1-62-2|IGHV11-2|IGHV1-85|IGHV1-78|IGHV8-4|IGHV6-5|IGHV1-19|IGHV1-77|IGHV9-3|IGHV2-2|IGHV2-5|IGHV1-5|IGHV1-71|IGHV2-9|IGHV1-31|IGHV2-6|IGHV1-63|IGHV1-62-3|IGHV9-1|IGHV2-7|C1RB|IGHV8-2|IGHV8-5|IGHV1-11|IGHV5-12-4|IGHV1-15|IGHV1-23|IGHV3-4|IGHD|IGHV8-8|TRDC|IGLC1|IGLC4|GM42742|EXOSC6|LILR4B|LILRB4A|SHLD3","398","0.7737276478679505","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002449","false","Geneset_Overlap","GO:0002252 (Geneset_Overlap_Tumor_late_early) GO:0002449"
,"Tumor_late_early","OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|RSAD2|MX2|EIF2AK2|TNF|FAM111A|BANF1|IFITM1|IFITM3|IFIH1|OASL2|ZC3HAV1|N4BP1|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|AICDA|TASOR|OASL1|BST2|MORC2B|IFNB1|OAS1A|OAS1F|HMGA2|ZFP809|IFITM6|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|RNASEL|OAS1G|OAS1E|TRIM6|IFI204|IFI207|MPHOSPH8|GM45717","59","0.7949999999999999","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0045071","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0045071"
,"Tumor_late_early","OAS1C|OAS1H|OASL2|OAS1D|OAS3|OAS2|OASL1|OAS1A|OAS1F|OAS1G|OAS1E","11","0.44625520110957","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0060700","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0060700"
,"Tumor_late_early","OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|RSAD2|MX2|EIF2AK2|TNF|FAM111A|BANF1|IFITM1|IFITM3|IFIH1|OASL2|ZC3HAV1|N4BP1|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|AICDA|TASOR|OASL1|BST2|MORC2B|IFNB1|OAS1A|OAS1F|HMGA2|ZFP809|IFITM6|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|RNASEL|OAS1G|OAS1E|PPIA|TRIM6|IFI204|IFI207|MPHOSPH8|GM45717","60","0.480722891566265","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0019079","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0019079"
,"Tumor_late_early","MID2|TRIM25|OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|FBLN1|APOBEC3|UBP1|PROX1|SLPI|SNX3|TRIM11|RSAD2|TRIM27|CIITA|LY6E|MX2|EIF2AK2|TNF|TRIM26|CD74|FAM111A|BANF1|MBL2|TRIM8|IFITM1|IFITM3|STAT1|SP100|APCS|FCNB|GSN|IFIH1|PTX3|LARP7|NBN|OASL2|ZC3HAV1|TRIM30A|TRIM21|N4BP1|MRE11A|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|TRIM59|MORC2A|CCL5|TRIM13|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|TRIM14|AICDA|TASOR|TRIM62|OASL1|ZFP36|BST2|MORC2B|IFNB1|HEXIM1|CH25H|TRIM15|TRIM32|OAS1A|OAS1F|TRIM65|HMGA2|TRIM12C|TRIM30D|ZFP809|TRIM31|IFITM6|TRIM5|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|TRIM12A|RNASEL|OAS1G|OAS1E|PPIA|TRIM6|TRIM10|IFI204|IFI207|MPHOSPH8|GM45717","100","0.638121546961326","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0016032","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0016032"
,"Tumor_late_early","MID2|TRIM25|OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|SNX3|TRIM11|RSAD2|TRIM27|CIITA|LY6E|MX2|EIF2AK2|TNF|TRIM26|CD74|FAM111A|BANF1|TRIM8|IFITM1|IFITM3|APCS|FCNB|GSN|IFIH1|PTX3|NBN|OASL2|ZC3HAV1|TRIM30A|TRIM21|N4BP1|MRE11A|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|TRIM59|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|TRIM14|AICDA|TASOR|TRIM62|OASL1|BST2|MORC2B|IFNB1|CH25H|TRIM15|OAS1A|OAS1F|TRIM65|HMGA2|TRIM12C|TRIM30D|ZFP809|TRIM31|IFITM6|TRIM5|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|TRIM12A|RNASEL|OAS1G|OAS1E|PPIA|TRIM6|TRIM10|IFI204|IFI207|MPHOSPH8|GM45717","90","0.6035836177474403","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0019058","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0019058"
,"Tumor_late_early","OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|RSAD2|MX2|EIF2AK2|TNF|FAM111A|BANF1|IFITM1|IFITM3|IFIH1|OASL2|ZC3HAV1|N4BP1|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|AICDA|TASOR|OASL1|BST2|MORC2B|IFNB1|OAS1A|OAS1F|HMGA2|ZFP809|IFITM6|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|RNASEL|OAS1G|OAS1E|PPIA|TRIM6|IFI204|IFI207|MPHOSPH8|GM45717","60","0.5586779632581159","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0045069","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:0045069"
,"Tumor_late_early","MID2|TRIM25|OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|SNX3|TRIM11|RSAD2|TRIM27|CIITA|LY6E|MX2|EIF2AK2|TNF|TRIM26|CD74|FAM111A|BANF1|TRIM8|IFITM1|IFITM3|APCS|FCNB|GSN|IFIH1|PTX3|NBN|OASL2|ZC3HAV1|TRIM30A|TRIM21|N4BP1|MRE11A|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|TRIM59|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|TRIM14|AICDA|TASOR|TRIM62|OASL1|BST2|MORC2B|IFNB1|CH25H|TRIM15|OAS1A|OAS1F|TRIM65|HMGA2|TRIM12C|TRIM30D|ZFP809|TRIM31|IFITM6|TRIM5|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|TRIM12A|RNASEL|OAS1G|OAS1E|PPIA|TRIM6|TRIM10|IFI204|IFI207|MPHOSPH8|GM45717","90","0.7403225806451613","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:1903900","false","Geneset_Overlap","GO:0048525 (Geneset_Overlap_Tumor_late_early) GO:1903900"
,"Tumor_late_early","IL12B|HSPA8|H2-M3|STX7|CYRIB|TAP2|IL23A|PTPRC|MR1|XCL1|IL12A|P2RX7|FADD|H2-EA|PVR|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SLC22A13","21","0.5192307692307693","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0001916","false","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0001916"
,"Tumor_late_early","LOXL3|IL12RB1|IL4|TBX21|SUPT6|STAT6|PAXIP1|TGFB1|IL7R|PTPN6|IL12B|ZP3|FCER1A|IL27RA|FCER2A|MEF2C|HFE|SLAMF1|AGER|GATA3|HSPA8|FCGR1|H2-M3|CR1L|CD46|CD274|ATAD5|CD40|ADA|TNFSFM13|IRF1|TNFAIP3|ARG1|STX7|VSIR|HAVCR2|RSAD2|PPP3CB|RIPK3|CYRIB|NCKAP1L|BCL6|TFRC|PARP3|CD4|CLEC4N|TREM2|MSH2|C3|THOC1|TAP2|TNF|LTA|NDFIP1|ANXA1|IL33|IL23A|6030468B19RIK|IL6|SMAD7|HSPD1|CD28|IL1RL1|IL18R1|IL1R1|SLC11A1|PTPRC|CD55|C4BP|MR1|XCL1|TNFSF4|PRKCQ|CARD9|TRAF2|TRAF6|IL1B|IL2|IL12A|ZBTB7B|MAP3K7|EXOSC3|TNFRSF1B|EPHB2|MAD2L2|PRKCZ|SLC15A4|P2RX7|APLF|HMCES|KLRD1|PAGR1A|IL4RA|HPX|FADD|SASH3|OTUD5|WAS|BTK|TNFSF13B|MLH1|MALT1|NLRP3|ZBTB1|CD226|FOXJ1|DPP4|NFKBIZ|RIF1|H2-EA|FUT7|NFKBID|SOCS5|ARID5A|CD81|CCR7|TRPM4|SUSD4|IL18|GIMAP3|HLX|FOXP3|RC3H1|PVR|CLCF1|RIPK2|SHLD2|FBXO38|ZC3H12A|GIMAP5|TRP53BP1|IL20RB|IL27|SHLD1|FZD5|KMT5B|CD24A|IFNB1|IL23R|CCR2|NLRP10|SPN|IFNG|NOD2|PLA2G4A|DENND1B|NSD2|PKN1|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|GM49339|MIR181B-1|MIR326|MIR181B-2|MIR301|HMGB1|TNFSF18|H2-T23|TNFRSF13C|DUSP22|CCL19|H2-D1|H2-AB1|SLC22A13|IL4I1|CEACAM1|CLEC4G|RC3H2|CLEC7A|TNFSF13|GM42742|EXOSC6|LILR4B|LILRB4A|SHLD3","178","0.663003663003663","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002822","false","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002822"
,"Tumor_late_early","IL7R|IL12B|AGER|HSPA8|H2-M3|STX7|PPP3CB|RIPK3|CYRIB|NCKAP1L|TAP2|IL23A|PTPRC|MR1|XCL1|IL12A|P2RX7|KLRD1|FADD|H2-EA|PVR|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SLC22A13|CEACAM1","28","0.5256410256410257","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0001914","false","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0001914"
,"Tumor_late_early","IL12RB1|IL4|TBX21|STAT6|PAXIP1|TGFB1|IL12B|ZP3|FCER1A|IL27RA|FCER2A|SLAMF1|GATA3|HSPA8|FCGR1|H2-M3|CD274|ATAD5|CD40|ADA|TNFSFM13|STX7|RSAD2|CYRIB|TFRC|CD4|CLEC4N|TREM2|MSH2|C3|TAP2|TNF|LTA|IL23A|6030468B19RIK|IL6|HSPD1|CD28|IL18R1|IL1R1|SLC11A1|PTPRC|CD55|MR1|XCL1|TNFSF4|PRKCQ|CARD9|TRAF2|TRAF6|IL1B|IL2|IL12A|MAP3K7|EXOSC3|MAD2L2|PRKCZ|P2RX7|HMCES|PAGR1A|HPX|FADD|SASH3|BTK|TNFSF13B|MLH1|MALT1|NLRP3|ZBTB1|CD226|NFKBIZ|RIF1|H2-EA|NFKBID|ARID5A|CD81|IL18|GIMAP3|FOXP3|PVR|CLCF1|RIPK2|SHLD2|FBXO38|GIMAP5|TRP53BP1|SHLD1|FZD5|KMT5B|CD24A|IL23R|CCR2|NLRP10|IFNG|NOD2|PLA2G4A|DENND1B|NSD2|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|MIR326|MIR301|H2-T23|TNFRSF13C|H2-D1|H2-AB1|SLC22A13|CLEC7A|TNFSF13|GM42742|EXOSC6|SHLD3","115","0.6053113553113553","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002824","false","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002824"
,"Tumor_late_early","IL4|TBX21|SUPT6|STAT6|PAXIP1|TGFB1|IL7R|PTPN6|IL12B|ZP3|FCER1A|IL27RA|FCER2A|SH2D1A|HFE|SLAMF6|SLAMF1|AGER|GATA3|HSPA8|FCGR1|H2-M3|CR1L|CD46|ATAD5|CD40|TNFSFM13|ARG1|STX7|VSIR|HAVCR2|RSAD2|SERPINB9B|PPP3CB|RIPK3|CYRIB|NCKAP1L|BCL6|TFRC|PARP3|TREM2|MSH2|C3|THOC1|TAP2|TNF|LTA|NDFIP1|IL23A|6030468B19RIK|IL6|SMAD7|HSPD1|CD28|IL18R1|IL1R1|PTPRC|CD55|C4BP|MR1|XCL1|TNFSF4|TRAF2|TRAF6|IL1B|IL2|IL12A|MAP3K7|EXOSC3|TNFRSF1B|MAD2L2|PRKCZ|SLC15A4|P2RX7|APLF|HMCES|LAG3|KLRK1|KLRD1|PAGR1A|HPX|FADD|SASH3|WAS|BTK|CRTAM|MLH1|MALT1|NLRP3|ZBTB1|CD226|FOXJ1|DPP4|RIF1|H2-EA|FUT7|TAP1|ARID5A|CD81|TRPM4|CD160|SUSD4|IL18|GIMAP3|FOXP3|PVR|CLCF1|SHLD2|FBXO38|GIMAP5|TRP53BP1|IL20RB|SHLD1|FZD5|KMT5B|SERPINB9|CD24A|IFNB1|CCR2|SPN|RAET1E|IFNG|NOD2|DENND1B|NSD2|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|GM49339|MIR181B-1|MIR181B-2|HMGB1|H2-T23|DUSP22|H2-D1|SH2D1B2|SLC22A13|IL4I1|CEACAM1|CLEC4G|TNFSF13|GM42742|EXOSC6|LILR4B|LILRB4A|SHLD3","148","0.5391387927720107","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002706","false","Geneset_Overlap","GO:0002250 (Geneset_Overlap_Tumor_late_early) GO:0002706"
