"__mclCluster","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"1","Data Set 1","ITGB2L|IL4|TBX21|SPI1|STAT6|PAXIP1|TGFB1|STAT5A|IL12B|ZP3|FCER1A|FCER2A|SH2D1A|SLAMF6|SLAMF1|GATA3|HSPA8|FCGR1|H2-M3|ATAD5|CD40|TNFSFM13|STX7|RSAD2|STAT5B|F2RL1|CYRIB|TFRC|TREM2|MSH2|C3|TAP2|TNF|LTA|IL23A|6030468B19RIK|IL6|HSPD1|CD28|IL18RAP|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|RASGRP1|IL1B|IL21|IL2|IL12A|MAP3K7|EXOSC3|MAD2L2|PRKCZ|STAP1|P2RX7|HMCES|LAG3|KLRK1|KLRD1|KLRC1|TYROBP|PAGR1A|STX4A|HPX|FADD|SASH3|BTK|LAMP1|AP1G1|CRTAM|CADM1|MLH1|MALT1|NLRP3|KLRC3|ZBTB1|CD226|VAV1|PLCG2|DPP4|RIF1|H2-EA|ARID5A|MAVS|CD81|CD160|IL18|GIMAP3|CLNK|FOXP3|PVR|CLCF1|SHLD2|FBXO38|GIMAP5|TRP53BP1|SHLD1|FZD5|KMT5B|LYPD10|CD24A|KLRE1|CD177|KLRC2|RAET1E|IFNG|NOD2|DENND1B|PTAFR|NSD2|FCER1G|LYPD11|KMT5C|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SH2D1B2|SLC22A13|CLEC7A|ULBP1|TNFSF13|GM42742|EXOSC6|SHLD3","131","0.9225352112676056","Geneset_Overlap","GO:0002705 (Geneset_Overlap_Data Set 1) GO:0050778","false","Geneset_Overlap","GO:0002705 (Geneset_Overlap_Data Set 1) GO:0050778"
"1","Data Set 1","IL4|TBX21|STAT6|PAXIP1|TGFB1|STAT5A|IL12B|ZP3|FCER1A|FCER2A|SH2D1A|SLAMF6|SLAMF1|GATA3|HSPA8|FCGR1|H2-M3|ATAD5|CD40|TNFSFM13|ARG1|STX7|RSAD2|STAT5B|CYRIB|TFRC|TREM2|MSH2|C3|TAP2|TNF|LTA|IL23A|6030468B19RIK|IL6|HSPD1|CD28|IL18RAP|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|RASGRP1|IL1B|IL21|IL2|IL12A|MAP3K7|EXOSC3|MAD2L2|PRKCZ|P2RX7|HMCES|LAG3|KLRK1|KLRD1|KLRC1|PAGR1A|HPX|FADD|SASH3|BTK|LAMP1|AP1G1|CRTAM|CADM1|MLH1|MALT1|NLRP3|KLRC3|ZBTB1|CD226|VAV1|DPP4|RIF1|H2-EA|ARID5A|CD81|CD160|IL18|GIMAP3|CLNK|FOXP3|PVR|CLCF1|SHLD2|FBXO38|GIMAP5|TRP53BP1|SHLD1|FZD5|KMT5B|CD24A|KLRE1|KLRC2|RAET1E|IFNG|NOD2|DENND1B|NSD2|FCER1G|KMT5C|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SH2D1B2|SLC22A13|ULBP1|TNFSF13|GM42742|EXOSC6|SHLD3","119","0.8380281690140845","Geneset_Overlap","GO:0002705 (Geneset_Overlap_Data Set 1) GO:0002706","false","Geneset_Overlap","GO:0002705 (Geneset_Overlap_Data Set 1) GO:0002706"
,"Data Set 1","NR1H3|AXL|TGFB1|CD36|HCK|CYBA|BCR|TUSC2|ABCA1|FCGR1|LBP|ABR|SNX3|ELANE|SYK|F2RL1|SFTPA1|SFTPD|ADIPOQ|TREM2|C3|C2|TNF|MBL2|SLC11A1|C4BP|NCF2|ABL1|RAB14|ITGAV|IL1B|FGR|STAP1|P2RX7|ANXA3|PYCARD|PLSCR1|MYD88|PLCG2|ADGRB1|CCL2|COLEC12|SPON2|MBL1|SIRPA|SCARB1|CCR7|RARA|TLR4|IRF8|CEBPE|IFNG|CD47|NOD2|TICAM2|FCER1G|CD209B|HMGB1|SYT11|IGLL1|TRBC1|TRBC2|IGHG2C|IGHG3|IGHV5-2|IGHV2-6-8|IGHV7-3|IGHV7-2|IGHV4-1|IGHV16-1|IGHV7-1|IGHV14-4|IGHV7-4|IGHV13-2|IGHV3-6|IGHV3-8|IGHV12-3|IGHV6-3|IGHV6-6|IGHV15-2|IGHV1-18|IGHV1-47|IGHV1-49|IGHV8-12|IGHV8-13|TRDV4|IGLC2|IGHV6-7|IGHV3-1|IGHV1-53|IGHV1-76|IGHV1-34|IGHV3-3|IGHV1-36|IGHV1-80|IGHV1-61|IGHV1-64|IGHV9-2|IGHV1-74|IGHV5-15|IGHV2-3|IGHV6-4|IGHV5-16|IGHV1-50|IGHV1-24|IGHV9-4|IGHV1-69|IGHV8-6|IGHV14-1|IGHV11-1|IGHV1-26|IGHV1-22|IGHV1-42|IGHV1-81|IGHV1-9|IGHV1-54|IGHV1-56|IGHV5-6|IGHA|IGHV8-9|IGHV1-82|IGHV1-39|IGHV8-11|IGHV1-59|IGHV1-7|IGHV1-52|IGHV5-9-1|IGHV5-9|IGHV1-12|IGHV5-12|IGHV1-4|IGHV1-66|IGHV1-16|IGHV2-9-1|IGHV5-17|IGHV14-2|IGHV1-55|IGHV5-4|IGHV14-3|IGHV10-3|IGHV1-20|IGHV1-43|IGHV1-67|IGHV1-58|IGHV1-37|IGHV10-1|IGHV1-75|IGHV1-72|IGHV1-62-2|IGHV11-2|IGHV1-85|IGHV1-78|IGHV8-4|IGHV6-5|IGHV1-19|IGHV1-77|IGHV9-3|IGHV2-2|IGHV2-5|IGHV1-5|IGHV1-71|IGHV2-9|IGHV1-31|IGHV2-6|IGHV1-63|IGHV1-62-3|IGHV9-1|IGHV2-7|IGHV8-2|IGHV8-5|IGHV1-11|IGHV5-12-4|IGHV1-15|IGHV1-23|IGHV3-4|IGHD|IGHV8-8|TRDC|IGLC1|IGLC4","180","0.5056179775280899","Geneset_Overlap","GO:0006909 (Geneset_Overlap_Data Set 1) GO:0009617","false","Geneset_Overlap","GO:0006909 (Geneset_Overlap_Data Set 1) GO:0009617"
"1","Data Set 1","POLR3D|LGALS9|SPI1|IRF3|STAT5A|IL12B|SH2D1A|RBM14|IFI35|SLAMF6|LBP|H2-M3|MED1|IRF1|TBK1|APPL2|HAVCR2|SREBF1|STAT5B|COCH|HSP90AA1|SYK|PSPC1|WNT5A|XRCC6|PRKDC|TOMM70A|PARP9|SERPING1|CLEC4N|TREM2|TAP2|STING1|RIOK3|PTPN2|CD74|TASL|ADAM8|IRF7|IL18RAP|XRCC5|IFI202B|IFI211|XCL1|FCNB|CARD9|FCNA|NMI|RASGRP1|POLR3F|ZBP1|IL21|IL12A|POLR3C|AKIRIN2|SFPQ|FGR|UBE2K|EREG|SLC15A4|A2M|LAG3|KLRK1|KLRD1|KLRC1|TYROBP|PYCARD|HPX|TRIM30A|FADD|PQBP1|NONO|LAMP1|AP1G1|CRTAM|CADM1|CGAS|PLSCR1|KLRC3|CD226|VAV1|PLCG2|POLR3B|DPP4|POLR3G|MATR3|MAVS|IFI206|AIM2|CD160|SUSD4|TLR4|NLRC4|GIMAP3|CLNK|ZNFX1|IFI203|PVR|TLR8|APPL1|RPS19|TRIM62|TREM3|IKBKE|SIN3A|IFI209|GIMAP5|VSIG4|TLR9|IRGM1|HEXIM1|MMP12|TREX1|KLRE1|FFAR2|KLRC2|RAET1E|IFI205|HMGB2|TXK|NOD2|TRIM12C|TRIM30D|TRIM5|NECTIN2|TRIM12A|HMGB1|LSM14A|IFI208|IFI214|TRIM6|IFI204|IFI207|IFI213|SH2D1B2|NLRC5|CEACAM1|ZCCHC3|IGTP|CLEC7A|ULBP1|MNDAL|GBP5","143","0.6620370370370371","Geneset_Overlap","GO:0045088 (Geneset_Overlap_Data Set 1) GO:0050778","false","Geneset_Overlap","GO:0045088 (Geneset_Overlap_Data Set 1) GO:0050778"
"1","Data Set 1","LGALS9|TBX21|IL7R|PTPN6|HFE|SLAMF1|CR1L|CD46|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|FOXJ1|TAP1|SERPINB9F|SUSD4|FOXP3|GFER|IL20RB|SERPINB9|IGF2|IFNB1|CCR2|KLRE1|SPN|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","57","0.8382352941176471","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002706","false","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002706"
"1","Data Set 1","LGALS9|BCR|ABR|CRK|ARG1|HAVCR2|SERPINB9B|SERPINB9C|CD96|TAP2|NDFIP1|RABGEF1|CLEC2D|CLEC12B|KLRD1|TAP1|SERPINB9F|SUSD4|FOXP3|GFER|FOXF1|IL20RB|SERPINB9|IGF2|KLRE1|SPN|CX3CR1|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|SERPINB9H|SH2D1B2|CEACAM1|KLRB1B","36","0.5294117647058824","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0032102","false","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0032102"
"1","Data Set 1","LGALS9|TBX21|SPI1|IL7R|PTPN6|HMOX1|HFE|BCR|SLAMF1|CR1L|CD46|ABR|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|RABGEF1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|IL13RA2|FOXJ1|CD300A|TAP1|CD84|SERPINB9F|SUSD4|FOXP3|GFER|FOXF1|IL20RB|SERPINB9|BST2|IGF2|IFNB1|CCR2|KLRE1|SPN|CX3CR1|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","68","1.0","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002703","false","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002703"
"1","Data Set 1","LGALS9|TBX21|IL7R|PTPN6|HFE|SLAMF1|CR1L|CD46|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|FOXJ1|TAP1|SERPINB9F|SUSD4|FOXP3|GFER|IL20RB|SERPINB9|IGF2|IFNB1|KLRE1|SPN|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","56","1.0","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002707","false","Geneset_Overlap","GO:0002704 (Geneset_Overlap_Data Set 1) GO:0002707"
"1","Data Set 1","IL4|TBX21|IL7R|IL12B|ZP3|HFE|SLAMF1|AGER|GATA3|HSPA8|H2-M3|ARG1|STX7|VSIR|RSAD2|PPP3CB|RIPK3|CYRIB|NCKAP1L|TAP2|IL23A|IL6|SMAD7|HSPD1|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|IL1B|IL12A|MAP3K7|TNFRSF1B|PRKCZ|P2RX7|KLRD1|FADD|SASH3|WAS|MALT1|NLRP3|ZBTB1|DPP4|H2-EA|FUT7|ARID5A|CD81|TRPM4|IL18|FOXP3|PVR|FBXO38|IL20RB|FZD5|CD24A|IFNB1|CCR2|SPN|NOD2|DENND1B|B2M|H2-K1|NECTIN2|GM49339|HMGB1|H2-T23|DUSP22|H2-D1|SLC22A13|IL4I1|CEACAM1|CLEC4G|LILR4B|LILRB4A","78","1.0","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002709","false","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002709"
"1","Data Set 1","LGALS9|TBX21|IL7R|PTPN6|HFE|SLAMF1|CR1L|CD46|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|FOXJ1|TAP1|SERPINB9F|SUSD4|FOXP3|GFER|IL20RB|SERPINB9|IGF2|IFNB1|KLRE1|SPN|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","56","1.0","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002707","false","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002707"
"1","Data Set 1","ITGB2L|IL4|TBX21|SPI1|STAT6|PAXIP1|TGFB1|STAT5A|IL12B|ZP3|FCER1A|FCER2A|KIT|SH2D1A|SLAMF6|SLAMF1|GATA3|HSPA8|FCGR1|H2-M3|ATAD5|CD40|TNFSFM13|ARG1|STX7|DDX21|RSAD2|POMC|STAT5B|F2RL1|CYRIB|TFRC|TREM2|MSH2|C3|TAP2|TNF|LTA|IL23A|6030468B19RIK|IL6|HSPD1|CD28|IL18RAP|IL18R1|IL1R1|PTPRC|CD55|MR1|XCL1|TNFSF4|TRAF2|TRAF6|RASGRP1|IL1B|IL21|IL2|DHX36|IL12A|MAP3K7|EXOSC3|MAD2L2|PRKCZ|STAP1|CXCL1|P2RX7|HMCES|LAG3|KLRK1|KLRD1|KLRC1|TYROBP|PAGR1A|STX4A|HPX|FADD|SASH3|BTK|LAMP1|AP1G1|CRTAM|CADM1|MLH1|MALT1|NLRP3|KLRC3|ZBTB1|CD226|VAV1|PLCG2|DPP4|CCL2|RIF1|H2-EA|DDX1|ARID5A|MAVS|CD81|CD160|IL18|GIMAP3|CLNK|FOXP3|DDX58|PVR|CLCF1|SHLD2|FBXO38|GIMAP5|TRP53BP1|SHLD1|FZD5|KMT5B|LYPD10|TICAM1|CD24A|KLRE1|CD177|KLRC2|RAET1E|IFNG|NOD2|DENND1B|PTAFR|SCIMP|NSD2|FCER1G|LYPD11|KMT5C|B2M|H2-K1|NECTIN2|H2-T23|H2-D1|SH2D1B2|SLC22A13|CLEC7A|ULBP1|TNFSF13|GM42742|EXOSC6|SHLD3","142","1.0","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002705","false","Geneset_Overlap","GO:0002703 (Geneset_Overlap_Data Set 1) GO:0002705"
