"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Pde1c",1.18924923684974e-52,-1.46274130933407,0.375,0.954,2.15301681839277e-48
"2","Tek",3.92992272904995e-43,-1.16075376375414,0.196,0.828,7.11473210867202e-39
"3","Tomm7",2.62007194756341e-25,-0.656989646714692,0.924,1,4.74337825386879e-21
"4","Mucl2",8.30427165663188e-23,-0.949474136374942,0.001,0.264,1.50340534071664e-18
"5","Gm11808",3.29823842138733e-22,-0.777862408362794,0.823,0.966,5.97113083807962e-18
"6","Atp5md",1.56321751431482e-20,-0.596415826675361,0.952,1,2.83004898791556e-16
"7","Atp5e",1.27072639117454e-18,-0.593041795813682,0.992,1,2.30052305858238e-14
"8","Cox6c",2.36918415456112e-18,-0.531879114236189,0.982,0.989,4.28917099341745e-14
"9","Csn2",6.38255821603518e-18,1.29443458328751,0.85,0.448,1.15549833943101e-13
"10","Cox7c",6.18126856735468e-17,-0.576989486372984,0.989,1,1.11905686143389e-12
"11","Tma7",1.84239357091495e-16,-0.445559286240317,0.942,0.966,3.33546932078443e-12
"12","Cdkn2a",4.78792713697745e-16,0.603755951374031,0.894,0.586,8.66806328878398e-12
"13","Atp5mpl",5.48507267203579e-16,-0.508263251175058,0.928,0.977,9.9301755654536e-12
"14","Tmsb10",3.09126462210649e-15,-0.757210034859329,0.999,1,5.59642547186159e-11
"15","Snrpg",8.30526454187877e-15,-0.530827470105691,0.954,0.989,1.50358509266173e-10
"16","Gbp2",6.51807417776642e-14,-1.31625303186497,0.745,0.862,1.18003214914283e-09
"17","Ndufa3",8.21165353411244e-14,-0.458996092510392,0.904,0.966,1.48663775581572e-09
"18","Tmem258",1.05695438697514e-13,-0.456830991867283,0.964,0.977,1.9135102221798e-09
"19","Snorc",2.72901228566971e-13,-0.870891725049583,0.112,0.402,4.94060384197644e-09
"20","Sec61g",2.73378832020455e-13,-0.529976248155718,0.972,0.989,4.94925037489831e-09
"21","Ndufb1-ps",2.95882563605902e-13,-0.457296691623621,0.817,0.989,5.35665793152125e-09
"22","Csn1s2a",3.25250071423729e-13,0.532684315596454,0.744,0.379,5.88832729305518e-09
"23","Glipr1",4.87445707884864e-13,0.430345084701057,0.495,0.161,8.82471709554758e-09
