"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Pde1c",1.21050094894577e-16,-0.621607638509492,0.383,0.84,2.19149091797142e-12
"2","Csn2",2.36619281866306e-14,1.36839287616533,0.82,0.358,4.2837554789076e-10
"3","Mucl2",4.91913371128668e-14,-1.49696673216906,0.003,0.235,8.9055996709134e-10
"4","Col3a1",1.05205891722446e-10,-0.505993783971977,0.014,0.235,1.90464746374316e-06
"5","Csn1s1",1.1354273485728e-10,1.20792839888452,0.87,0.506,2.0555776718562e-06
"6","Cpe",1.28068570325583e-10,0.834062611729778,0.606,0.21,2.31855339717435e-06
"7","Gnb2",1.46002449310542e-09,-0.449313769375567,0.828,0.79,2.64322834231805e-05
"8","Tek",2.28255108736691e-09,-0.565654753890265,0.321,0.642,4.13233048856906e-05
"9","Uqcrb",2.92393190412116e-09,-0.422724411787887,0.724,0.716,5.29348631922094e-05
"10","Cst3",9.99102290245796e-09,2.40910595810209,0.8,0.593,0.000180877478626099
"11","Plcb1",5.12910574035459e-08,0.640129255038905,0.808,0.481,0.000928573303233794
"12","Ltf",6.03143182215977e-08,1.82934650692912,0.825,0.543,0.00109193041708381
"13","Atp5e",1.02109354221402e-07,-0.424293932196433,0.845,0.827,0.00184858774882427
"14","Atp5j2",1.33882346350947e-07,-0.470900377704432,0.806,0.864,0.00242380599833754
"15","Gm10260",1.481554923618e-07,-0.514782863262011,0.896,0.926,0.00268220703371802
"16","Spp1",2.75319397371492e-07,1.57811832556861,0.963,0.84,0.0049843823700135
"17","Erbb4",3.57800872662022e-07,-0.843419140186106,0.115,0.346,0.00647762699867325
"18","Cox6b1",3.73557317210582e-07,-0.428500224137494,0.831,0.864,0.00676288167078038
"19","Cdkn2a",4.09930689349016e-07,0.676913150936382,0.434,0.148,0.00742138519997459
"20","Srgn",5.58175171847899e-07,0.604165249355012,0.454,0.148,0.0101052033111344
"21","Tead2",5.75665390163083e-07,-0.582610859732028,0.586,0.63,0.0104218462235124
"22","Scgb1b27",7.11292135843819e-07,-0.421256326110031,0.003,0.123,0.0128772328273165
"23","Barx2",1.22465162383874e-06,-0.501382800207375,0.161,0.37,0.0221710929979765
"24","Ggta1",1.77294451480148e-06,0.357067811297765,0.377,0.099,0.032097387495966
"25","Rpp21",2.17407808017448e-06,-0.38062189789285,0.465,0.617,0.0393595095634787
"26","Atp5mpl",2.17520274198445e-06,-0.358361235424448,0.685,0.741,0.0393798704408866
"27","Tnc",2.31384350855179e-06,0.955812354495398,0.58,0.284,0.0418898228788216
"28","Tfap2b",2.47362795766874e-06,-0.464643697006303,0.327,0.531,0.0447825605456349
"29","Col1a1",2.59678359951719e-06,-0.312904096767062,0.039,0.222,0.0470121702856592
