"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction"
"Dcps",2870.63049832543,-0.447999867101658,0.0677721937921173,-6.6103787118924,3.83338080379724e-11,5.94748867468318e-10,"NONE"
"Clk4",2231.63105910711,0.490064887622295,0.0741607123365036,6.60814698487024,3.89160212105489e-11,6.03264965786128e-10,"NONE"
"Gm21967",544.458802121065,0.848614993612409,0.128437639136202,6.60721420387128,3.9161921237248e-11,6.06557524312757e-10,"NONE"
"Tktl1",29.7797959489126,8.35718575792866,1.26571766053592,6.60272509304334,4.03667686075691e-11,6.24684369580039e-10,"UP"
"Fam102a",1214.98283961334,0.660456129752619,0.100094637936274,6.59831678669046,4.15851962148704e-11,6.42990232849226e-10,"NONE"
"H2-D1",307.413934561667,1.06744995793034,0.1618197540726,6.59653677048252,4.20873155435443e-11,6.50198750197451e-10,"UP"
"Myh14",1492.2674984766,-0.575446310847865,0.08727160663676,-6.59374031284854,4.28881633333028e-11,6.62006040334851e-10,"NONE"
"Ada",119.484432173004,1.68290713389099,0.255259342219306,6.5929306220852,4.31228125613278e-11,6.65061025754174e-10,"UP"
"Ankle1",390.206838356953,-0.964080853858231,0.146348859089614,-6.58755291879585,4.47134640944654e-11,6.88704201326523e-10,"NONE"
"Rpl3",56656.7737544542,-0.305806743967056,0.0464223351204254,-6.58749162819481,4.47319198475639e-11,6.88704201326523e-10,"NONE"
"Rab11fip4",1893.01839917789,-0.515592647134846,0.0783692871541101,-6.57901412476745,4.73577787592821e-11,7.28513119979237e-10,"NONE"
"Tacc3",9628.51593342365,-0.331327861988783,0.0503725043076588,-6.57755389656907,4.78250528391623e-11,7.35076745930282e-10,"NONE"
"Chchd4",2075.8374844216,0.498106058487201,0.0757712870672498,6.57381018280861,4.90437472251742e-11,7.53168861118748e-10,"NONE"
"Inpp5d",31.4080229289444,5.56175320442043,0.846755396480801,6.56831149530977,5.08890009219659e-11,7.80844280248402e-10,"UP"
"Tsen34",4319.07109819526,-0.501081634145341,0.0763011136247487,-6.56716016767037,5.12838765540648e-11,7.86236976196357e-10,"NONE"
"Pkm",124829.617979764,-0.358304395741608,0.054617660455258,-6.56022965383377,5.37249727997843e-11,8.22964769469454e-10,"NONE"
"Fam101b",416.241527851483,0.996382177566177,0.152024029611037,6.55410976880093,5.59747833660693e-11,8.56702812870711e-10,"NONE"
"Etv4",96.9511670021286,1.88149236088858,0.287122552068423,6.55292434305268,5.64211056539208e-11,8.62547330435398e-10,"UP"
"Tubgcp2",3128.16813663309,-0.446039968450484,0.0680681622623679,-6.55284282145342,5.64519267958658e-11,8.62547330435398e-10,"NONE"
"Mogs",3416.62380038649,-0.444608567589542,0.0678745993246713,-6.55044113723312,5.73673658365683e-11,8.75795552982214e-10,"NONE"
"Arf3",15044.3114052596,0.360359511947425,0.0550478570652745,6.54629500872521,5.89820143297125e-11,8.99686900972009e-10,"NONE"
"Pdcd6ip",9995.36733844941,0.348563990084196,0.0533053322616891,6.53900792462955,6.19282442310026e-11,9.43832314853984e-10,"NONE"
"Slc25a21",28.3825660636568,8.28807936270541,1.26833163771657,6.5346310982408,6.37665181117849e-11,9.70687821340438e-10,"UP"
"Peg10",8712.42926073349,0.396511496405334,0.0606791584238096,6.5345582685232,6.37975537056844e-11,9.70687821340438e-10,"NONE"
"Sectm1a",28.6758002118287,8.30495592627912,1.27157289378742,6.53124643255214,6.52245755991847e-11,9.91566889839495e-10,"UP"
"RP23-253G12.9",717.340066698332,0.787524385570078,0.120675554271416,6.52596451969741,6.75653140374097e-11,1.02628991271924e-09,"NONE"
"Brca1",4674.39969151017,-0.427451636987027,0.0655307390945386,-6.52291799075177,6.89525685250681e-11,1.04648382708708e-09,"NONE"
"Tusc3",2500.09043674535,-0.503817326859873,0.0772507828998703,-6.52184104739629,6.94495939976386e-11,1.05314434583019e-09,"NONE"
"Cacng7",3217.58631639719,-0.535854346895537,0.0821748855130444,-6.52090165444132,6.9885997699666e-11,1.05887520866122e-09,"NONE"
"Gria3",27.768037879364,8.2570752594025,1.26733989428024,6.51528078352805,7.25538109923149e-11,1.09837734266459e-09,"UP"
"Ubr7",3392.78024130543,-0.433532052697751,0.0665530516652696,-6.51408225242941,7.31354158775531e-11,1.10625717617291e-09,"NONE"
"Ceacam2",48.9907679924878,2.98605871421768,0.458578793751916,6.51154993406234,7.43792940434014e-11,1.12413313685294e-09,"UP"
"Fthl17",28.158098283656,8.27698143242394,1.27146184189759,6.50981504885037,7.5243389247388e-11,1.1362442082679e-09,"UP"
"Tex14",1796.78658816717,-0.49727801202695,0.076422787023092,-6.50693374839486,7.67002178364128e-11,1.15727845345507e-09,"NONE"
"Shmt1",2386.98746401024,-0.462387369421096,0.0710951854795856,-6.50377893104824,7.83269800498718e-11,1.18083955102663e-09,"NONE"
"Copb2",9941.22932810685,0.341564622264616,0.0525350933018469,6.50164681924355,7.94454458020899e-11,1.19670485997724e-09,"NONE"
"Cdk12",6062.95947388317,0.363333158132374,0.0559120119982503,6.49830233517162,8.12314331532179e-11,1.22259046439914e-09,"NONE"
"Gm15023",27.9114304554369,8.2637900548379,1.27256914199214,6.4937847242637,8.37063382284734e-11,1.25879315611689e-09,"UP"
"Mis18a",1846.74374572922,-0.500744145097695,0.0771539953867779,-6.49019072294873,8.57277789415947e-11,1.28812212905935e-09,"NONE"
"Hsd11b1",295.201170601553,1.16056371614235,0.178877766302174,6.4880266571634,8.69678956199229e-11,1.30567223722581e-09,"UP"
"Wsb2",10054.3489391641,0.355832119948968,0.0548587995896416,6.486327127292,8.79540908713255e-11,1.3193842330706e-09,"NONE"
"Zfp874a",562.61321741038,0.825717417580518,0.127312697103734,6.48574287062448,8.82956396311082e-11,1.32341130062984e-09,"NONE"
"D330045A20Rik",486.821374453241,-0.813123490762998,0.125456440985478,-6.48132120101445,9.09228732804766e-11,1.36053681290604e-09,"NONE"
"Spice1",865.795026328546,-0.674259542445341,0.104029659546747,-6.48141640934962,9.08655061673148e-11,1.36053681290604e-09,"NONE"
"Cep57l1",588.115865804774,-0.864913825724638,0.133481426236282,-6.47965675908803,9.19315107643884e-11,1.37449375218829e-09,"NONE"
"Cd81",23550.5620192429,0.331985012936758,0.0512603293838,6.47645102806686,9.39050747804297e-11,1.40284264354328e-09,"NONE"
"Stag3",37.517605813624,3.55930196154131,0.549634106083958,6.47576619089504,9.43320239767912e-11,1.40805904874178e-09,"UP"
"Rn7sk",235.859149030897,1.60971115191952,0.248787326399681,6.47022971473031,9.78540404907126e-11,1.45942772415555e-09,"UP"
"Insr",3389.23194461857,-0.48547921766467,0.0750529930548897,-6.46848577124189,9.89898365505606e-11,1.47272800376701e-09,"NONE"
"AV320801",28.1013461467834,8.27514857106413,1.279282391242,6.4685863166069,9.89240046689119e-11,1.47272800376701e-09,"UP"
"Mdn1",3972.1158560104,0.639776140555257,0.0989043815691373,6.46863294027103,9.88934924430366e-11,1.47272800376701e-09,"NONE"
"Galnt6",26.7846182760146,8.20587254306217,1.2688598794978,6.4671227104367,9.98865351879617e-11,1.48484860928837e-09,"UP"
"Gm15097",38.1391008449784,3.46147329516337,0.535369158053819,6.46558219331605,1.00909535361731e-10,1.49882530538105e-09,"UP"
"Igsf8",1342.48031389105,0.567410385207385,0.0877630733523087,6.46525199647032,1.01130136119755e-10,1.5008706922822e-09,"NONE"
"H13",3684.71091828675,0.456567222897143,0.07072728296617,6.45531969771165,1.07990683642618e-10,1.60137536284459e-09,"NONE"
"Cela1",177.174450152863,1.25955615356036,0.19513193645481,6.45489496206609,1.08293987894927e-10,1.60455887465266e-09,"UP"
"Polr1e",1084.76128128775,0.676880184948906,0.104908332774062,6.45211078138745,1.10302896504932e-10,1.63298793468381e-09,"NONE"
"Ddx60",27.1537226386771,8.2272492662719,1.27610073184334,6.44717855022898,1.1395151620073e-10,1.68562594144641e-09,"UP"
"Uso1",9299.21169505415,0.352708385229585,0.0547085042539518,6.4470485903315,1.14049232047168e-10,1.6856942003641e-09,"NONE"
"Synm",2188.35786159605,0.5081407552929,0.0788329495971582,6.44579148553408,1.14998677498037e-10,1.69834099084784e-09,"NONE"
"Mcm3ap",2671.41260036594,0.444421010080649,0.0689842619938127,6.44235362147543,1.17634800477576e-10,1.73585631413772e-09,"NONE"
"Itgav",7731.7145492577,0.399342745798552,0.0619890233171025,6.44215256878188,1.17790780683223e-10,1.73674256925931e-09,"NONE"
"Rfc3",2786.22099550516,-0.433382350291693,0.0673463978983051,-6.43512294371129,1.23373427895187e-10,1.81757468305147e-09,"NONE"
"Plaur",296.335367430692,1.07803682023085,0.167578228601324,6.43303625553619,1.25079800562502e-10,1.84121534063794e-09,"UP"
"Slc39a14",4652.82426551634,-0.452287641170063,0.0703289582696072,-6.43103000951913,1.26742132616928e-10,1.86416982385224e-09,"NONE"
"Col27a1",332.975260661759,1.06402324174535,0.165549870379757,6.4272067341676,1.29970010784268e-10,1.9100949799188e-09,"UP"
"Paics",10155.3111376323,-0.371871108770432,0.0578601265054621,-6.42707044090765,1.30086550041849e-10,1.91025715738664e-09,"NONE"
"Col8a1",26.1109587877272,8.16913409974537,1.27217846262397,6.42137431166368,1.35049494573378e-10,1.98152848358637e-09,"UP"
"Slc12a7",11837.3731961925,-0.335215905693706,0.0522334340908269,-6.41765014168531,1.38393847097442e-10,2.02895465226419e-09,"NONE"
"Tns3",2908.08116981396,0.422880189635015,0.0659399546000982,6.41311011206527,1.42580457453037e-10,2.08750851348812e-09,"NONE"
"Myef2",12022.6348042606,-0.376809290032311,0.0587569481745526,-6.41301670251665,1.42667882073314e-10,2.08750851348812e-09,"NONE"
"Hpcal1",1414.13966468447,0.532701453421095,0.0830665679721994,6.41294646480856,1.42733654020673e-10,2.08750851348812e-09,"NONE"
"Cox7b2",26.5885321736245,8.19637679808139,1.28122006460525,6.39732160345674,1.58126054716147e-10,2.31075895616671e-09,"UP"
"Vcan",92.4397335136613,1.98339326071633,0.310199097601627,6.39393626883952,1.61668834076737e-10,2.36062573370435e-09,"UP"
"Mrpl14",1402.19385390508,-0.66491067786921,0.104000440769167,-6.39334480653794,1.62295712958409e-10,2.36786960421027e-09,"NONE"
"Bub1b",5938.77665167058,-0.34001090828166,0.0532021215729804,-6.39092762147178,1.64882418737398e-10,2.40367236204455e-09,"NONE"
"Nlrc5",94.2530735266997,2.05746319903202,0.322545821870877,6.37882452514195,1.78452361652417e-10,2.59940342725556e-09,"UP"
"Ctnnb1",45103.8506115644,-0.297433842222271,0.046645840034292,-6.37642803739006,1.81265862933556e-10,2.63826343591235e-09,"NONE"
"Dab2",3024.41321427994,0.459805507294817,0.0721271262202175,6.3749317543991,1.83044442665314e-10,2.66201018385395e-09,"NONE"
"Adar",2733.65246300048,0.441944679501891,0.0693396754214735,6.37361909780483,1.84618783621202e-10,2.6827509600686e-09,"NONE"
"Tmem209",4696.27579291668,-0.379817993082023,0.0597053261303207,-6.36154289238756,1.99737113822325e-10,2.90011241609224e-09,"NONE"
"44084",2155.97820735233,-0.485535788317131,0.076328231723345,-6.36115598848113,2.00240958346765e-10,2.90509839088664e-09,"NONE"
"Jmy",2575.70502664469,-0.537764184272844,0.0845877935813782,-6.3574679218401,2.05106484890261e-10,2.97297160532471e-09,"NONE"
"Arhgef10l",2361.80232765201,-0.428059086023017,0.0673328141697649,-6.3573621762453,2.0524768069457e-10,2.97297160532471e-09,"NONE"
"Anpep",55.069057534162,3.09172902977114,0.486346225350709,6.35705361451436,2.05660227823718e-10,2.97656601516886e-09,"UP"
"Myb",236.114000678431,-1.18573105989293,0.186632760101242,-6.35328470333778,2.10765105166414e-10,3.04801357359672e-09,"DOWN"
"Extl1",1415.84153430553,-0.558564712843108,0.0879340316894845,-6.35208806091741,2.12411658722871e-10,3.06937389691644e-09,"NONE"
"Itpr3",347.689466314328,1.02876409552757,0.161988102501294,6.3508620672889,2.14111629130639e-10,3.09147141709676e-09,"UP"
"Vasn",455.096163620175,0.940379403322331,0.148083632920658,6.35032639850334,2.14858556112433e-10,3.0997840772683e-09,"NONE"
"Dnajc3",10713.5316071491,0.364306223410681,0.0573823850815946,6.34874662133088,2.1707622242928e-10,3.1292850981724e-09,"NONE"
"Akap1",4864.11614469546,0.348027155904229,0.0548291991413154,6.34747837565952,2.18872731821517e-10,3.1501666791418e-09,"NONE"
"Insc",9685.05137442793,-0.4034334228584,0.0635570590646688,-6.34757851913679,2.18730348945958e-10,3.1501666791418e-09,"NONE"
"Tbpl1",1839.62198358713,-0.470240817598268,0.0740867929436362,-6.34716119991883,2.19324286474021e-10,3.15415848363672e-09,"NONE"
"Smim1",45.1978187879171,2.75006387350036,0.433592881967504,6.34250235156412,2.26062758109712e-10,3.24848595105909e-09,"UP"
"Brd2",17701.4836135067,0.341889639900396,0.0539083947148171,6.3420482414481,2.2673028960155e-10,3.25549454680861e-09,"NONE"
"Fam111a",39.6447910763071,3.03014946772717,0.477877182583739,6.34085404819719,2.28494928989774e-10,3.27823231718609e-09,"UP"
"Tmem88b",174.352830693507,1.37952699578226,0.21758294319706,6.34023501802185,2.2941493172406e-10,3.28882561662377e-09,"UP"
"Dis3",2055.47696161763,0.567843591556499,0.0895755190659138,6.33927213013026,2.30853171543937e-10,3.30682557276466e-09,"NONE"
"Hjurp",12577.5317728398,-0.383699285526691,0.0605451647534361,-6.33740591984954,2.33665799207336e-10,3.34446874343718e-09,"NONE"
"Cdkl2",1399.1510029206,0.550037549657367,0.0868008503031772,6.33677605387736,2.346226247683e-10,3.35551125122815e-09,"NONE"
