"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Cd8a",0,0.598292790291134,0.906,0.337,0
"2","Cd8b1",0,1.61876828210868,0.95,0.323,0
"3","Nkg7",0,-0.673026073298733,0.83,0.49,0
"4","Ctsw",1.90606070507882e-283,-0.680680260502343,0.786,0.55,2.96659288138467e-279
"5","Ccr9",1.76916404480881e-265,0.925151308803653,0.363,0.034,2.75352691934043e-261
"6","AW112010",4.08223330700105e-197,-1.42616965081047,0.695,0.631,6.35358791901643e-193
"7","Ccr7",9.04732353881608e-177,0.645979480547287,0.912,0.538,1.40812543558133e-172
"8","Cmah",1.58342509475984e-173,0.774927168202604,0.764,0.363,2.46444281748421e-169
"9","Cd4",4.83452727549029e-173,-1.21161238970228,0.059,0.402,7.52445825157309e-169
"10","Fasl",7.68049867396894e-173,-0.99414319977759,0.036,0.363,1.19539281361653e-168
"11","Sell",1.33503578656949e-172,0.691559277875752,0.869,0.486,2.07784969821676e-168
"12","Srgn",6.42962605397369e-162,-0.932407600260197,0.871,0.878,1.00070699904047e-157
"13","Litaf",7.98699559807435e-161,-1.04428936326555,0.02,0.314,1.24309599488429e-156
"14","Lgals3",3.23688779139524e-160,-1.7045743353746,0.011,0.289,5.03789215852755e-156
"15","Fam241a",1.7084226691181e-157,0.835636494454024,0.611,0.247,2.65898904221541e-153
"16","Il2rb",2.02854416281361e-154,-1.37423870959377,0.436,0.504,3.1572261350031e-150
"17","Dapl1",1.11502291181206e-150,1.00841969004617,0.507,0.171,1.73542165994429e-146
"18","Rgcc",1.37451501719087e-150,0.745445750183926,0.469,0.142,2.13929517275587e-146
"19","Klf2",3.19724689035264e-149,0.532028459663061,0.962,0.667,4.97619506014485e-145
"20","AU020206",1.12435224324275e-142,-1.22309015860114,0.286,0.524,1.74994183138301e-138
"21","Tigit",1.95780356855771e-140,-1.14516670538978,0.034,0.308,3.04712547410322e-136
"22","Cish",6.32407981990044e-140,-1.02435539495138,0.072,0.377,9.84279783169304e-136
"23","Ctla2a",1.85964256366384e-136,-1.68741540830833,0.131,0.415,2.8943476860864e-132
"24","Capg",1.37314835484831e-133,-1.17930989603089,0.128,0.398,2.1371680994859e-129
"25","S100a6",1.83259174951808e-132,-1.63486549290747,0.062,0.338,2.85224579894994e-128
"26","Fgl2",1.26096793617352e-128,-1.02247834519929,0,0.212,1.96257049586047e-124
"27","Gm10260",3.83288178993669e-126,0.501505500475945,0.964,0.929,5.96549721785746e-122
"28","Rgs1",8.38608209908859e-125,-1.65252915436321,0.268,0.508,1.30520981790215e-120
"29","S1pr1",1.02681751596328e-119,0.299786473216906,0.761,0.446,1.59813878184525e-115
