"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","Csn2",0,1.40434571492143,0.475,0.027,0
"2","Spp1",3.81089283416516e-303,1.19218552629862,0.403,0.023,6.36800192588998e-299
"3","Gm11808",1.43937183715353e-284,-1.16052909423864,0.654,0.842,2.40519033988355e-280
"4","Csn3",3.09547244367002e-269,1.28177951315084,0.386,0.029,5.17253445337261e-265
"5","Uba52",1.71949143910202e-239,-1.1591946317546,0.652,0.817,2.87327019473948e-235
"6","Trf",2.70007029401553e-238,1.12755242630368,0.363,0.032,4.51181746129995e-234
"7","Hspa1b",5.81243612372368e-211,-1.58255619519293,0.038,0.41,9.71258076274227e-207
"8","Lcn2",1.43274509393401e-182,0.930267945966934,0.275,0.021,2.39411705196373e-178
"9","Csn1s1",4.9344806312587e-181,0.868154952946819,0.274,0.021,8.24551713483329e-177
"10","Hspa1a",8.66100627309348e-177,-1.37958713541007,0.039,0.369,1.44725414823392e-172
"11","Gm19951",6.77969608121877e-175,-1.05416826472705,0.736,0.926,1.13288721517166e-170
"12","Ifngr1",8.90386849187735e-162,1.16127216842357,0.762,0.465,1.48783642499271e-157
"13","Wfdc18",6.29896825794665e-156,0.884614667654768,0.266,0.027,1.05255759590289e-151
"14","Ltf",4.89515813784843e-154,0.734512451568816,0.224,0.014,8.17980924834473e-150
"15","Socs3",1.16717700610774e-153,1.18784530539661,0.439,0.155,1.95035277720604e-149
"16","Igfbp4",4.21002008352195e-139,1.52525083224289,0.605,0.43,7.03494355956518e-135
"17","Socs1",1.31086212471836e-125,1.14259967130455,0.523,0.277,2.19045061040437e-121
"18","Csn1s2a",5.26453505204365e-124,0.636553867718694,0.199,0.016,8.79703807196494e-120
"19","Ly6a",7.97812777453853e-119,1.26817711703409,0.493,0.23,1.33314515112539e-114
"20","Malat1",5.5598691126864e-118,-0.672017104705508,0.994,0.999,9.29054128729898e-114
"21","Ly6e",2.47048553702328e-115,0.791016924030868,0.898,0.737,4.1281813323659e-111
"22","Igfbp5",2.43677887248653e-110,0.604880743773649,0.189,0.017,4.07185749592498e-106
"23","H2-Q2",6.84374132014068e-101,0.726316097496364,0.588,0.365,1.14358917459551e-96
"24","Rgs1",3.07699738543156e-100,1.17295618931866,0.444,0.189,5.14166263105614e-96
"25","Gm8909",5.63694532390338e-99,0.73852945629192,0.534,0.333,9.41933563624255e-95
"26","Coro2a",1.8948203455682e-94,0.765807138896173,0.294,0.075,3.16624479744446e-90
"27","Pmepa1",1.31524803534851e-93,0.979945365814065,0.372,0.147,2.19777946706737e-89
"28","Camk1d",1.06064710540203e-89,-0.709776416088527,0.813,0.942,1.77234131312679e-85
"29","Pim1",2.40226999329288e-89,0.840140064901179,0.624,0.436,4.01419315879241e-85
"30","Eif3f",2.62588359451355e-88,0.531357072799018,0.913,0.831,4.38785148643215e-84
"31","Son",9.46475024828958e-85,-0.522840773920447,0.683,0.881,1.58155976648919e-80
"32","Hsph1",2.04201105983661e-84,-0.687312874410324,0.251,0.526,3.41220048098697e-80
"33","Tnfrsf18",3.21538807525343e-84,0.898306587780921,0.534,0.356,5.37291347374848e-80
"34","Arl5a",8.25221162263191e-82,0.856804579247767,0.463,0.25,1.37894456214179e-77
"35","Bcl2",3.21158702061533e-81,0.75797987881157,0.769,0.636,5.36656191144822e-77
"36","Prelid2",1.00482545219846e-79,0.683509090669476,0.331,0.138,1.67906333062362e-75
"37","Pde1c",1.2398634439439e-76,-0.545400661740915,0.046,0.237,2.07181181483026e-72
"38","Btf3",1.0899845899641e-75,0.451535672233303,0.891,0.821,1.82136424983001e-71
"39","Tpt1",1.16873388393274e-71,0.523565677771393,0.981,0.937,1.95295432005161e-67
"40","Selplg",7.36867227253646e-70,0.498423708279361,0.868,0.799,1.23130513674084e-65
"41","Tmsb10",8.08416363315206e-69,-0.540540989426238,0.982,0.956,1.35086374309971e-64
"42","Klf2",1.93550004271187e-63,0.598959240905827,0.877,0.868,3.23422057137153e-59
"43","Cd40lg",1.31772575570472e-61,-0.654643244125379,0.307,0.539,2.20191973778259e-57
"44","Arhgef1",1.81850621193956e-61,-0.4062579572444,0.831,0.937,3.038723880151e-57
"45","Tuba1b",1.25961384389675e-60,-0.553551407210957,0.349,0.579,2.10481473315147e-56
"46","Ecm1",3.9605889609268e-60,0.831029245406963,0.239,0.104,6.61814415370868e-56
"47","Pde2a",9.86590366480057e-60,0.607548688320923,0.283,0.115,1.64859250238817e-55
"48","Ripor2",5.18565994874215e-59,-0.529241377828357,0.834,0.942,8.66523777434814e-55
"49","Mif",2.91806464912384e-58,0.519337624933337,0.737,0.651,4.87608602868594e-54
"50","Themis",1.10284604078817e-57,-0.663746898953971,0.583,0.783,1.84285573415704e-53
"51","Slc15a2",1.57647762124473e-57,-0.541275650080124,0.466,0.684,2.63429410509995e-53
"52","Rack1",3.14436243534003e-57,0.39565354883493,0.949,0.902,5.25422962945319e-53
